Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
4000730370,425000,0.3427,0,0,1054.0,2043,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.5,1995
4000750200,390000,0.2066,0,0,1054.0,1556,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1994
4000770130,449950,0.3727,0,0,1054.0,2111,1.0,6,6,0,0,0,0,1,0,1,2.0,4,3.0,1995
4000770310,424950,0.4554,0,0,1054.0,1890,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1994
4000780250,492000,0.3032,0,0,1351.0,2821,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1995
4000800200,372000,0.0641,0,0,1054.0,1514,1.0,6,5,0,0,0,0,1,0,1,1.5,3,2.5,1994
4000820250,550150,0.2754,0,0,1054.0,3060,1.0,6,6,0,0,0,1,1,0,2,2.0,5,2.5,1996
4000840040,467000,0.3099,0,0,1351.0,2872,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1995
4000860130,270000,0.2098,0,0,1054.0,1254,1.0,6,5,0,0,0,0,1,0,1,2.0,2,2.25,1994
4000890130,411500,0.3638,0,0,324.0,1625,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998
4000970050,390000,0.223,0,0,1351.0,1848,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1998
4001010160,325000,0.3443,0,0,324.0,1457,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2001
4001060220,290000,0.1285,0,0,1351.0,1454,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.25,1996
4001120480,292000,0.6144,0,0,176.0,1638,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1995
4001120620,292000,0.4643,0,0,176.0,1393,1.0,6,4,0,0,0,1,1,0,1,1.0,3,2.0,1995
4001170040,535000,0.3041,0,0,1054.0,2758,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.5,1996
4001320110,320000,0.1441,0,0,1351.0,1632,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998
4001330030,399900,0.2759,0,0,1054.0,1344,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998
4001370140,250000,0.55,0,0,176.0,2194,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1997
4001370580,300000,0.344,0,0,176.0,1508,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1996
4001440650,410000,0.1717,0,0,1351.0,2507,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2001
4001440750,425000,0.1717,0,0,1351.0,2450,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2001
4001460270,389000,0.1188,0,0,1351.0,2004,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998
4001460310,362500,0.1034,0,0,1351.0,1941,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998
4001470020,590000,0.3657,0,0,1054.0,2628,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.5,2000
4001470060,670000,0.4046,0,0,1054.0,2217,1.0,6,8,0,1,1,1,1,0,1,2.0,4,3.25,2000
4001470130,559000,0.365,0,0,1054.0,2893,1.0,6,8,0,0,0,1,1,0,1,2.0,4,2.5,1998
4001500070,485000,0.2343,0,0,1351.0,2124,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2005
4001580130,535900,0.3535,0,0,1054.0,2328,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1999
4001610100,499750,0.3719,0,0,324.0,2442,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1999
4001640700,512000,0.3373,0,0,324.0,2223,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2002
4001640730,405000,0.3415,0,0,324.0,1920,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,2000
4001640780,439999,0.3497,0,0,324.0,1901,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2001
4001680120,346000,0.1527,0,0,46.0,1668,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,1999
4001720230,395353,0.1492,0,0,1351.0,2002,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1999
4001720330,445000,0.1706,0,0,1351.0,2294,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999
4001720440,494400,0.1386,0,0,1351.0,2657,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999
4001730150,580000,0.1763,0,0,1351.0,2862,1.0,6,6,0,0,0,1,1,0,2,2.0,4,3.0,2001
4001730390,550000,0.1923,0,0,1351.0,2996,1.0,6,6,0,0,0,1,1,0,2,2.0,4,3.0,2000
4001740010,358000,0.1167,0,0,1351.0,1570,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2000
4001970450,450000,0.1768,0,0,1351.0,2314,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002
4001970760,499999,0.2143,0,0,1351.0,2594,1.0,6,5,0,0,0,1,1,0,1,2.0,6,3.0,2001
4002170040,490661,0.3493,0,0,324.0,2169,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.5,2004
4002190580,321000,0.04,0,0,1351.0,1561,1.0,6,5,0,1,0,0,0,0,1,2.0,2,2.5,2009
4002250300,425000,0.1194,0,0,1351.0,2709,1.0,6,7,0,0,0,0,1,0,1,2.0,3,2.5,2010
4002270860,389000,0.0843,0,0,1351.0,2192,1.0,6,5,0,0,0,1,1,0,1,2.0,4,1.75,2005
4002271160,299990,0.0396,0,0,1351.0,1708,1.0,6,5,0,1,0,0,0,0,1,2.0,4,2.5,2005
4002271330,315000,0.0642,0,0,1351.0,1708,1.0,6,5,0,1,0,1,0,0,1,2.0,3,2.5,2006
4002320430,769950,0.3861,0,0,324.0,3240,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2018
4002350010,649000,0.16,0,0,46.0,3038,1.0,6,8,0,0,0,1,1,0,1,1.0,4,2.75,2018
4002360540,575000,0.1603,0,0,1351.0,2976,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.5,2007
4002400170,500500,0.1116,0,0,1351.0,2635,1.0,6,6,0,0,0,1,1,0,1,1.5,4,3.5,2006
4002420020,526500,0.2066,0,0,46.0,2571,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.5,2010
4002480290,375000,0.3498,0,0,176.0,2096,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,2007
4002510150,653950,0.1946,0,0,324.0,2742,1.0,6,6,0,0,0,1,1,0,2,2.0,3,2.5,2010
4002540050,430000,0.0854,0,0,324.0,2152,1.0,6,5,0,0,0,0,0,1,1,2.0,3,2.5,2008
4002540400,395000,0.1029,0,0,324.0,1780,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2011
4002540570,360000,0.0735,0,0,324.0,1882,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2012
4002540640,388000,0.1096,0,0,324.0,1486,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2012
4002540930,489000,0.1141,0,0,324.0,2670,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2006
4002570030,319500,0.0799,0,0,1351.0,2316,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2007
4002640080,635000,0.1118,0,0,1351.0,3142,1.0,6,8,0,0,0,1,1,0,1,2.0,4,2.5,2008
4002750030,404200,0.1497,0,0,324.0,2155,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2012
4002780030,415000,0.1722,0,0,46.0,2956,1.0,6,5,0,0,0,1,1,0,0,2.0,4,3.0,2010
4002820270,365000,0.08199999999999999,0,0,1351.0,1783,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.25,2014
4002880060,430000,0.1176,0,0,324.0,2330,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2010
4002880100,424000,0.1057,0,0,324.0,1925,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2012
4002880280,444500,0.1379,0,0,324.0,2478,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2010
4002880490,425000,0.1066,0,0,324.0,2150,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2012
4002880690,409950,0.0837,0,0,324.0,2230,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.25,2008
4002880771,405000,0.0819,0,0,324.0,2276,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2012
4002910050,630431,0.1316,0,0,1351.0,2813,1.0,6,7,0,0,0,0,1,0,1,2.0,3,2.75,2012
4003020010,536000,0.2261,0,0,46.0,2859,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.25,2018
4003020020,475000,0.1724,0,0,46.0,3182,1.0,6,6,0,0,0,1,1,0,1,1.0,5,2.5,2018
4003020110,399950,0.1733,0,0,46.0,1977,1.0,6,6,0,0,0,0,1,0,1,2.0,3,2.25,2018
4003020190,431924,0.1815,0,0,46.0,1978,0.8,6,6,0,0,0,0,1,0,1,2.0,3,2.25,2018
4003020250,493379,0.1747,0,0,46.0,3182,0.7,6,6,0,0,0,1,1,0,1,1.0,4,2.5,2018
4003100010,476500,0.114,0,0,324.0,2704,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2015
4003100150,499950,0.1035,0,0,324.0,2684,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2015
4003110010,485979,0.1147,0,0,324.0,2462,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,2017
4003110020,464454,0.1074,0,0,324.0,2462,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017
4003110030,499907,0.1276,0,0,324.0,2766,1.0,6,5,0,0,0,1,1,0,1,1.0,4,2.5,2017
4003110310,488522,0.1034,0,0,324.0,3018,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2018
3701500120,350000,0.2295,0,0,4215.0,1232,1.0,6,5,0,0,0,1,1,0,0,1.0,2,2.0,1995
3713100100,174000,0.255,0,0,943.0,1624,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.75,1985
3725000810,255000,0.2324,0,0,6433.0,1100,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1986
3755000840,200416,0.1515,0,0,1054.0,1320,1.0,6,4,0,0,0,0,0,0,0,1.0,2,1.0,1976
3756030451,340000,0.3844,0,0,5407.0,1528,1.0,6,5,0,0,0,1,1,1,1,1.0,3,1.75,1992
3765200040,345000,0.338,0,0,943.0,1644,1.0,6,5,0,0,0,1,0,0,0,1.0,3,2.0,2006
3775000670,260000,0.2224,0,0,1351.0,1366,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.5,1996
3775000710,270000,0.2196,0,0,1351.0,1012,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.0,1990
3775000890,257000,0.2363,0,0,1351.0,1619,1.0,6,3,0,0,0,0,0,0,1,2.0,3,1.75,1988
3778020090,430000,0.2968,0,0,1054.0,1448,1.0,6,5,0,1,1,1,1,0,1,1.0,4,2.75,1993
3800200040,335000,0.24,0,0,1351.0,1286,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.5,1979
4003110420,455000,0.1033,0,0,324.0,2595,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2014
4003150050,477451,0.1192,0,0,1351.0,2207,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2017
4003190060,479000,0.1033,0,0,324.0,2704,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2016
4003190300,525000,0.1492,0,0,324.0,2468,1.0,6,5,0,1,1,1,1,0,1,2.0,4,3.5,2015
4003210030,561537,0.1107,0,0,324.0,2834,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2017
4003230020,386175,0.1729,0,0,46.0,2280,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
4003230030,433519,0.1729,0,0,46.0,2690,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
4003230130,453450,0.1778,0,0,46.0,3045,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017
4003230140,463450,0.1736,0,0,46.0,3013,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017
4003230330,464000,0.173,0,0,46.0,2690,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
4003230380,441160,0.1778,0,0,46.0,2690,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
4003240070,578506,0.1319,0,0,1054.0,2589,1.0,6,6,1,0,0,1,1,0,2,1.0,4,3.5,2018
4003250030,599950,0.1147,0,0,324.0,3274,0.7,6,5,0,0,0,0,1,0,1,2.0,4,3.5,2018
4003250150,489950,0.1117,0,0,324.0,2918,0.7,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
4003250160,499950,0.1033,0,0,324.0,2701,1.0,6,5,0,0,0,1,1,0,2,2.0,4,3.5,2016
4003250170,524950,0.1033,0,0,324.0,2908,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2016
4003250180,624950,0.1148,0,0,324.0,3241,1.0,6,5,0,0,0,0,1,0,1,2.0,4,3.25,2016
4003250490,539950,0.1033,0,0,324.0,3349,1.0,6,5,0,0,0,0,1,0,2,2.0,4,2.75,2018
4003250500,499950,0.1033,0,0,324.0,2764,1.0,6,5,0,0,0,1,1,0,2,2.0,4,3.5,2018
4003250510,499950,0.1033,0,0,324.0,3080,1.0,6,5,0,0,0,0,1,0,1,2.0,4,3.0,2018
4003280010,434685,0.1217,0,0,1351.0,2360,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
4003280020,409995,0.1125,0,0,1351.0,2277,1.0,6,5,0,0,0,0,1,0,1,2.0,5,2.5,2018
4003280040,474995,0.1125,0,0,1351.0,2584,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2018
4003280060,406810,0.1125,0,0,1351.0,2360,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017
4003280170,449995,0.1098,0,0,1351.0,2359,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017
4003280180,454995,0.1164,0,0,1351.0,2404,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,2018
4003280310,454995,0.1114,0,0,1351.0,2562,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2018
4003280340,437140,0.1163,0,0,1351.0,2170,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,2017
4003280380,461788,0.1114,0,0,1351.0,2564,1.0,6,5,0,0,0,0,1,0,1,2.0,4,3.0,2018
4003280690,451393,0.1545,0,0,1351.0,2277,1.0,6,5,0,0,0,0,1,0,1,2.0,5,2.5,2018
4003280940,529950,0.1148,0,0,1351.0,2643,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.75,2017
4003281010,529950,0.1148,0,0,1351.0,2643,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.75,2018
4003290050,170000,0.3513,0,0,1054.0,2429,1.0,6,7,1,0,0,1,1,0,1,1.0,3,2.5,2018
4003290210,170000,0.3497,0,0,1054.0,3357,1.0,6,7,0,0,0,1,1,0,1,1.5,4,3.5,2018
4003300960,484950,0.0933,0,0,324.0,2831,1.0,6,5,0,0,0,0,1,0,1,2.0,5,3.0,2017
4003300980,509950,0.1033,0,0,324.0,3349,1.0,6,5,0,0,0,0,1,0,1,2.0,4,3.0,2017
4003301020,492950,0.1033,0,0,324.0,2764,1.0,6,5,0,0,0,1,1,0,2,2.0,4,3.5,2017
4003301030,524950,0.1033,0,0,324.0,3349,1.0,6,5,0,0,0,0,1,0,2,2.0,4,3.0,2018
4003301100,549950,0.1179,0,0,324.0,2369,0.85,6,5,0,1,1,1,1,0,1,2.0,5,3.25,2018
4003301120,529950,0.1167,0,0,324.0,1718,1.0,6,5,0,1,1,1,1,0,1,1.0,4,3.0,2017
4003301140,534950,0.1228,0,0,324.0,1718,1.0,6,5,0,1,1,1,1,0,1,1.0,4,2.75,2017
4003320100,646733,0.1884,0,0,1054.0,2021,1.0,6,7,0,0,0,1,1,0,2,1.0,3,2.25,2018
4003320190,713855,0.3923,0,0,1054.0,3551,1.0,6,7,0,0,0,1,1,0,2,2.0,4,3.0,2018
4003320340,631900,0.1757,0,0,1054.0,3270,0.4,6,7,0,0,0,1,1,0,2,2.0,4,3.5,2018
4003320350,644560,0.1757,0,0,1054.0,2867,0.55,6,7,0,0,0,1,1,0,2,2.0,2,2.5,2018
4003320370,690881,0.2241,0,0,1054.0,3551,1.0,6,7,0,0,0,1,1,0,2,2.0,4,3.0,2018
4003320420,653115,0.1757,0,0,1054.0,2867,1.0,6,7,0,0,0,1,1,0,2,2.0,3,2.25,2018
4003320430,573153,0.1757,0,0,1054.0,2021,1.0,6,7,0,0,0,1,1,0,2,1.0,3,2.25,2018
4003320480,642855,0.1874,0,0,1054.0,3270,0.55,6,7,0,0,0,1,1,0,2,2.0,4,3.5,2018
4003320500,565500,0.1874,0,0,1054.0,2021,1.0,6,7,0,0,0,1,1,0,2,1.0,3,2.25,2018
4003320530,598194,0.1874,0,0,1054.0,2021,0.35,6,7,0,0,0,1,1,0,2,1.0,3,2.25,2018
