Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
221188071,425000,0.528,0,0,1054.0,1934,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,2003
221196003,525000,0.6199,0,0,1054.0,2826,1.0,6,5,0,0,0,1,1,0,1,1.0,6,3.5,1988
221318015,485000,0.4199,1,0,1054.0,1700,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985
220095074,732000,0.2515,0,0,1351.0,2840,1.0,6,7,0,1,1,1,1,0,1,2.0,4,3.0,2010
220104069,302500,0.2066,0,0,1351.0,899,1.0,6,4,0,0,0,1,0,1,0,1.0,2,1.0,1982
220151069,450000,0.25,0,0,1351.0,1578,1.0,6,6,0,1,1,1,0,0,1,1.0,3,3.0,1998
220153043,490000,0.6887,0,0,1351.0,1625,1.0,6,5,1,1,1,1,0,0,1,1.0,4,2.75,1974
220246032,287500,0.1399,0,0,1351.0,1709,1.0,6,4,0,0,0,1,0,0,1,2.0,3,2.0,1992
220247002,289500,0.1835,0,0,1351.0,1344,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2007
220251045,250000,0.1147,0,0,1351.0,1160,1.0,6,4,0,0,0,0,0,0,0,1.0,3,2.0,2017
220253022,237500,0.23,0,0,1351.0,1280,1.0,6,5,0,0,0,0,0,0,1,2.0,3,1.75,1984
220261013,345000,0.51,0,0,1351.0,1610,1.0,6,4,0,0,0,0,0,0,0,2.5,4,1.75,1995
220262016,591000,0.4017,0,0,1351.0,2524,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.75,2010
220267014,415000,0.28,0,0,1351.0,2510,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1989
220274026,229000,0.2399,0,0,1351.0,1188,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1980
220274054,365000,0.33,0,0,1351.0,1367,1.0,6,4,0,1,0,0,1,0,1,1.0,2,1.0,2000
220331026,285000,0.245,0,0,1351.0,1650,1.0,6,5,0,0,0,1,1,0,0,1.0,4,2.0,1977
220334010,280000,0.2195,0,0,1351.0,995,1.0,6,4,0,0,0,1,0,1,0,1.0,4,2.0,1985
220334045,375000,0.3994,0,0,1351.0,2434,1.0,6,5,0,0,0,1,0,0,1,1.5,4,3.25,1982
220341129,250000,0.1939,0,0,1351.0,1440,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.0,1980
220344032,290000,0.13,0,0,1351.0,1298,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1973
220345001,176000,0.3902,0,0,1351.0,1394,1.0,4,3,0,0,0,1,0,0,1,1.0,3,1.0,1962
220035010,350000,0.1983,0,0,1351.0,2164,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987
220035025,208500,0.1743,0,0,1351.0,1710,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1987
220044098,415000,0.218,0,0,1351.0,2538,1.0,6,4,0,0,0,0,0,0,2,2.0,2,1.0,1990
220044227,379900,0.2479,0,0,1351.0,2038,1.0,6,4,0,0,0,0,0,0,2,2.0,3,1.75,1973
220072055,289800,0.3787,0,0,1351.0,2384,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,1998
220091119,303000,0.284,0,0,1351.0,1392,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1981
220094039,281400,0.2534,0,0,1351.0,1240,1.0,6,4,0,0,0,1,0,1,1,1.0,2,2.0,1976
220095011,434000,0.3139,0,0,1351.0,1220,1.0,6,4,0,1,1,1,1,0,2,1.0,4,3.0,1988
220095013,405000,0.3611,0,0,1351.0,2712,1.0,4,2,0,0,0,0,0,0,2,1.0,4,2.0,1984
220095014,385000,0.3623,0,0,1351.0,1944,1.0,6,4,0,0,0,0,1,0,2,1.0,4,2.0,1988
220098013,323000,0.2399,0,0,1351.0,1595,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.75,1980
220102089,292500,0.233,0,0,1351.0,882,1.0,6,4,0,0,0,1,1,0,1,1.0,2,1.0,1973
220108025,420000,0.2599,0,0,1351.0,1970,1.0,6,4,0,0,0,0,0,0,0,2.0,2,1.75,1977
220131062,232000,0.4899,0,0,1351.0,1004,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1972
220131103,390000,0.18,0,0,1351.0,2000,1.0,6,5,0,0,0,1,0,0,0,2.0,6,3.0,1994
220153000,380000,0.2668,0,0,1351.0,1196,1.0,6,5,0,0,0,0,1,1,1,1.0,3,1.5,1993
220153067,350000,0.2899,0,0,1351.0,1744,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.5,1978
220153089,360000,0.23,0,0,1351.0,1440,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.0,1999
220153183,477500,0.31,0,0,1351.0,2740,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1992
220156018,565000,0.4476,0,0,1351.0,3381,1.0,6,6,0,0,0,1,1,0,1,1.0,4,2.75,1994
220157007,382999,0.4039,0,0,1351.0,2012,1.0,6,4,0,0,0,1,1,0,2,1.0,4,2.0,1987
220211054,414000,0.2203,0,0,1351.0,2165,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002
220242242,345000,0.2799,0,0,1351.0,2506,1.0,6,5,0,0,0,1,0,0,0,1.0,6,3.0,1984
220251018,175000,0.51,0,0,1351.0,572,1.0,6,4,0,0,0,0,0,0,0,1.0,1,1.0,1970
220251056,260000,0.33,0,0,1351.0,2136,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.75,1990
221083048,311000,0.16,1,0,1054.0,1088,1.0,5,3,0,0,0,1,0,0,1,1.0,3,1.0,1972
221084099,750000,0.26,1,0,1054.0,1664,1.0,6,5,0,1,1,1,1,0,1,1.0,3,2.25,1983
221086036,555000,0.28,0,0,1054.0,2128,1.0,6,5,0,0,0,1,0,1,1,1.5,3,2.0,2006
221175004,300000,0.4627,1,0,1054.0,2717,1.0,6,6,0,1,1,1,0,0,2,2.0,3,3.5,1993
221182080,310250,0.4399,0,0,1054.0,1776,1.0,6,4,0,0,0,0,1,0,2,1.0,4,2.0,1989
221207005,505000,0.53,0,0,1054.0,2100,1.0,6,6,0,0,0,1,1,0,2,2.0,3,2.5,2001
221231047,513000,0.1147,1,0,1054.0,1920,1.0,6,6,0,0,0,1,0,0,0,2.0,3,2.5,2012
221233075,320000,0.2703,0,0,1054.0,1698,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1978
221278022,459950,0.2873,0,0,1054.0,2296,1.0,6,6,0,0,0,1,1,0,2,2.0,3,2.25,1991
221311054,282000,0.2324,0,0,1054.0,960,1.0,6,4,0,0,0,1,1,0,1,1.0,2,1.0,1983
221311112,124173,0.1485,1,0,1054.0,1056,1.0,6,5,0,1,1,1,0,0,1,1.0,2,1.75,1985
221347016,675000,0.2199,1,0,1054.0,3069,1.0,6,6,0,1,1,1,0,0,1,1.0,6,3.5,2006
222223016,484500,0.3099,0,1,324.0,2304,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1979
222223027,600000,0.3443,0,1,324.0,960,1.0,6,5,0,0,0,1,0,1,0,1.0,2,1.0,1983
222284020,755000,0.637,0,1,324.0,1496,1.0,6,5,0,1,1,1,0,0,2,2.0,4,2.75,2001
222305006,355000,0.4021,0,0,324.0,1526,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003
222314018,565000,0.3706,1,0,324.0,1694,1.0,6,6,0,1,1,1,0,0,2,1.0,3,2.5,1988
222322047,474500,0.5199,0,0,324.0,1990,1.0,6,5,0,1,1,1,0,1,1,1.0,3,2.75,1991
222323075,270000,0.65,0,1,324.0,768,1.0,6,3,0,0,0,1,0,0,0,1.0,1,1.0,1983
222337021,475000,0.63,0,0,324.0,1806,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001
318014016,235000,0.2199,0,0,1349.0,1341,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1983
318017001,312000,0.4199,0,0,1349.0,3310,1.0,6,4,0,0,0,0,0,0,1,2.0,4,2.25,1990
318017015,459450,0.4049,0,0,1349.0,3313,1.0,6,6,0,0,0,0,0,0,1,2.0,3,2.25,1992
318036008,265000,0.5199,0,0,1349.0,2052,1.0,6,4,0,0,0,1,1,0,2,2.0,4,3.0,1988
318045063,272950,0.162,0,0,1349.0,1394,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,2017
318118033,349000,0.55,0,0,1349.0,2571,1.0,6,4,0,0,0,0,0,0,0,2.0,3,2.5,1995
318126010,315000,0.2936,0,0,1349.0,2150,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2007
318132018,330000,0.464,0,0,1349.0,2536,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.5,1992
220254110,258000,0.15,0,0,1351.0,1011,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,2005
220263063,255000,0.25,0,0,1351.0,1848,1.0,6,3,0,0,0,1,0,0,1,1.0,4,2.0,1992
220267002,333000,0.23,0,0,1351.0,2268,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1987
220267035,539000,0.3799,0,0,1351.0,3533,1.0,6,5,0,1,1,1,1,0,1,1.5,4,3.25,1982
220275026,742500,0.4399,0,0,1351.0,1696,1.0,6,8,0,0,0,0,0,0,1,2.0,4,1.75,2000
220328016,427000,0.58,0,0,1351.0,4328,1.0,6,4,0,0,0,0,0,0,2,1.0,6,3.5,1993
220334042,285000,0.2169,0,0,1351.0,1403,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1977
220341042,480000,0.337,0,0,1351.0,3432,1.0,6,5,0,0,0,0,0,0,1,3.0,4,2.75,2004
220341044,270000,0.2199,0,0,1351.0,1217,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.75,1998
220344021,385000,0.1862,0,0,1351.0,2824,1.0,6,4,0,1,0,0,0,0,0,2.0,5,3.0,1970
220345013,229950,0.2,0,0,1351.0,846,1.0,6,4,0,0,0,1,0,0,0,1.0,2,1.5,2000
220353013,247000,0.1899,0,0,1351.0,1092,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1993
221053065,734950,0.2507,0,0,1054.0,2499,1.0,6,6,0,0,0,1,0,1,1,1.5,3,2.5,2013
221064097,700000,0.46,1,0,1054.0,1770,1.0,6,4,0,1,0,1,0,0,1,1.5,3,1.5,1976
221084070,775000,0.66,1,0,1054.0,1912,1.0,6,5,0,1,1,1,0,1,2,1.0,3,1.75,1971
221173104,599000,0.5889,0,0,1054.0,2354,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.5,2016
221188019,524000,0.5,0,0,1054.0,2078,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.25,1998
221196022,420000,0.4399,0,0,1054.0,1716,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1993
318138016,295000,0.5899,0,0,1349.0,1628,1.0,6,4,0,0,0,1,1,0,0,1.0,3,2.0,2008
318238139,240000,0.5,0,0,1349.0,1764,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,1995
319013025,280000,0.6,0,0,5407.0,1262,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.5,1970
319023065,256000,0.3599,0,0,5407.0,1900,1.0,4,2,0,0,0,0,0,0,1,1.0,2,1.0,1965
319031008,210000,0.2399,0,0,5407.0,1275,1.0,6,1,0,0,0,0,0,0,0,1.0,2,1.0,1976
319033070,200000,0.3699,0,0,5407.0,3536,1.0,6,4,0,0,0,0,0,0,1,1.0,3,2.25,1992
319042041,275000,0.4484,0,0,5407.0,1904,1.0,6,2,0,0,0,0,0,0,1,2.0,4,2.0,1974
319051030,270000,0.21,0,0,5407.0,1434,1.0,6,3,0,0,0,1,0,1,1,1.0,3,2.0,2000
319052023,312000,0.4148,0,0,5407.0,2456,1.0,6,2,0,0,0,0,0,0,0,3.0,5,3.75,1972
319053043,127500,0.1699,0,0,5407.0,1110,1.0,6,3,0,0,0,0,0,0,0,1.0,3,1.0,1996
221343052,645000,0.2479,1,0,1054.0,2948,1.0,6,7,0,0,0,1,1,0,2,2.0,4,3.0,2006
222207008,347000,0.65,0,0,324.0,2370,1.0,6,4,0,0,0,0,0,0,1,1.5,3,1.75,1988
222285047,675000,0.6487,0,0,324.0,3044,1.0,6,8,1,0,0,1,1,0,1,2.0,4,3.5,2007
222318031,376450,0.4199,0,0,324.0,1454,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1992
221231061,206800,0.18,0,0,1054.0,1020,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.0,1984
221233080,742000,0.2134,1,0,1054.0,2466,1.0,6,7,0,1,1,1,1,0,1,1.0,3,3.0,2014
221253026,320000,0.1297,0,0,1054.0,1328,1.0,5,3,0,0,0,0,0,0,0,2.0,3,1.0,1984
221311062,451000,0.1606,0,1,1054.0,1752,1.0,4,3,0,0,0,0,0,0,1,1.0,2,1.0,1951
222164022,650000,0.6714,0,1,324.0,1701,1.0,6,2,0,0,0,0,0,0,0,2.5,3,2.25,1984
222183018,490000,0.4,0,0,324.0,2328,1.0,5,4,0,0,0,1,0,0,1,1.5,3,2.0,1975
222188024,317000,0.63,0,0,324.0,1310,1.0,6,5,0,0,0,1,1,0,0,1.5,3,2.0,2003
222305022,690000,0.3167,0,0,324.0,3403,1.0,6,7,0,0,0,1,1,0,2,1.5,3,3.5,2017
319057033,305000,0.1377,0,0,5407.0,2094,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2007
319058017,159264,0.2297,0,0,5407.0,1188,1.0,6,7,0,0,0,1,0,0,1,1.0,3,2.0,1982
319091040,389000,0.2066,0,0,5407.0,2135,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2014
319094184,165000,0.2779,0,0,5407.0,772,1.0,6,4,0,0,0,0,1,0,0,1.0,2,1.0,1973
319094213,332767,0.6291,0,0,5407.0,3828,1.0,6,6,0,0,0,0,0,0,0,1.0,2,1.75,2004
319114048,300000,0.3271,0,0,5407.0,2020,1.0,6,2,0,0,0,0,0,0,1,1.0,3,1.75,1980
319134049,395000,0.2892,0,0,5407.0,1868,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2013
319156010,247000,0.5329,0,0,5407.0,1634,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.5,1985
319157024,320000,0.4199,0,0,5407.0,1643,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.4,2017
319157049,245000,0.274,0,0,5407.0,1408,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987
319165026,320000,0.33,0,0,5407.0,2180,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.75,1992
319168012,225000,0.28,0,0,5407.0,1900,1.0,6,4,0,0,0,1,1,0,1,2.0,4,2.75,2005
319223064,170000,0.2789,0,0,5407.0,1460,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,1984
222324009,515000,0.5624,0,0,324.0,2162,1.0,6,6,1,1,1,1,1,0,1,1.0,3,2.0,2002
222333018,700000,0.373,0,1,324.0,1789,1.0,6,4,0,0,0,0,0,0,1,2.0,2,1.0,1976
318045015,300000,0.5899,0,0,1349.0,2062,1.0,6,3,0,0,0,0,1,0,2,1.0,4,3.5,1991
318045062,208500,0.2548,0,0,1349.0,648,1.0,5,1,0,0,0,0,1,0,0,1.0,2,1.0,1969
318101066,290000,0.51,0,0,1349.0,1598,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985
318238104,246500,0.28,0,0,1349.0,1296,1.0,6,6,0,0,0,0,0,0,0,1.0,3,2.0,2008
318027024,400000,0.5,0,0,1349.0,2312,1.0,6,4,0,0,0,1,1,1,2,1.0,6,3.5,1988
318027052,345000,0.6312,0,0,1349.0,1622,1.0,6,5,0,0,0,1,1,0,0,1.0,3,1.75,2017
318135039,100000,0.2899,0,0,1349.0,1152,1.0,6,1,0,0,0,1,0,0,1,1.0,3,1.75,1983
318135046,220000,0.4399,0,0,1349.0,1296,1.0,6,5,0,0,0,0,0,0,1,1.0,3,1.75,1996
318138020,335000,0.5199,0,0,1349.0,1622,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2017
318148028,233000,0.5199,0,0,1349.0,1138,1.0,6,5,0,0,0,1,0,0,0,1.0,3,1.75,2004
318246059,377500,0.61,0,0,1349.0,2452,1.0,6,5,0,0,0,0,1,0,2,1.0,6,4.0,1994
318251032,282000,0.3719,0,0,1349.0,1811,1.0,6,5,0,0,0,1,1,0,1,2.0,4,1.75,1995
319234092,320000,0.5,0,0,5407.0,2592,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1985
319237036,365000,0.28,0,0,5407.0,2416,1.0,6,5,0,0,0,1,1,0,1,1.5,3,2.5,2006
319237040,354000,0.36,0,0,5407.0,1770,1.0,6,4,0,1,1,1,0,0,1,1.0,5,3.0,1991
319247012,384000,0.34700000000000003,0,0,5407.0,2356,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1987
319263011,249000,0.4591,0,0,5407.0,1782,1.0,6,5,0,0,0,1,0,0,0,1.0,4,2.0,2004
319273058,119000,0.5859,0,0,5407.0,1761,1.0,6,5,0,0,0,0,0,0,0,2.0,3,2.0,1983
319278037,365000,0.2124,0,0,5407.0,2328,1.0,6,5,0,0,0,1,1,0,0,1.0,6,2.0,2009
319292052,335000,0.5793,0,0,5407.0,2544,1.0,6,4,0,0,0,0,0,0,1,2.0,3,2.0,1986
319296011,266500,0.4285,0,0,5407.0,1972,1.0,6,4,0,0,0,1,1,0,2,1.0,4,2.0,1987
319367019,367000,0.3401,0,0,5407.0,2076,1.0,6,5,0,0,0,1,1,0,0,1.0,4,2.5,2000
320063049,270000,0.1377,0,0,943.0,1344,1.0,6,2,0,0,0,0,0,0,1,1.0,2,1.0,1983
320064177,302500,0.2479,0,0,943.0,1356,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.75,1986
320123025,355000,0.5739,0,0,943.0,1698,1.0,6,5,0,0,0,1,0,1,0,2.0,3,2.5,2005
320131024,289589,0.3799,0,0,943.0,1492,1.0,6,5,0,1,1,0,0,1,0,2.0,3,1.5,1978
320131072,270000,0.4199,0,0,943.0,1540,1.0,6,5,0,0,0,1,0,1,1,1.0,3,1.75,1978
319014080,284800,0.35,0,0,5407.0,1040,1.0,6,3,1,1,0,1,0,1,1,1.0,3,1.0,1967
319032033,298480,0.3099,0,0,5407.0,2004,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.0,2005
319036009,220000,0.1899,0,0,5407.0,1512,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,1990
319045040,341000,0.6083,0,0,5407.0,3715,1.0,6,5,0,0,0,0,0,0,1,2.0,3,2.0,2006
319045062,222500,0.2272,0,0,5407.0,1444,1.0,6,5,0,1,0,1,0,0,1,1.5,3,1.0,1976
319046015,257500,0.2199,0,0,5407.0,1400,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1995
319052047,257500,0.5509,0,0,5407.0,1140,1.0,6,3,0,1,0,1,0,0,0,1.0,5,1.0,1969
319052074,400000,0.3152,0,0,5407.0,2936,1.0,6,5,0,0,0,1,1,0,1,1.0,4,2.0,1984
319053072,244000,0.2754,0,0,5407.0,1093,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1977
319054039,333000,0.3399,0,0,5407.0,2060,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.75,1983
319056044,275000,0.1148,0,0,5407.0,1335,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2005
319101045,245000,0.2754,0,0,5407.0,1607,1.0,6,3,0,0,0,0,0,0,1,1.0,6,2.75,1976
319103066,360000,0.4183,0,0,5407.0,1926,1.0,6,5,0,0,0,1,0,1,2,1.0,3,2.25,1999
319103076,384500,0.31,0,0,5407.0,1853,1.0,6,3,0,0,0,0,0,0,1,1.0,4,1.75,1985
319121010,190000,0.2048,0,0,5407.0,1268,1.0,4,2,0,0,0,0,0,0,0,1.0,2,1.0,1950
320144107,396536,0.5399,0,0,943.0,2112,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2006
320151214,290000,0.34700000000000003,0,0,943.0,1008,1.0,6,4,1,0,0,1,0,1,1,1.0,4,1.0,1956
320155016,325000,0.18,0,0,943.0,2606,1.0,6,5,0,0,0,0,0,0,1,2.0,3,2.5,2008
320155017,309000,0.2399,0,0,943.0,1374,1.0,6,5,0,0,0,1,0,0,0,1.5,3,2.0,1990
320155018,339900,0.1399,0,0,943.0,1667,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2018
320155019,240000,0.1399,0,0,943.0,1200,1.0,6,4,0,0,0,1,0,0,0,1.5,3,1.0,1976
320194002,275000,0.1377,0,0,943.0,1590,1.0,6,4,1,0,0,1,0,0,1,1.0,3,1.75,1980
320211057,312000,0.5165,0,0,943.0,1350,1.0,6,5,0,0,0,1,0,0,1,1.5,3,1.0,1985
320211074,295000,0.179,0,0,943.0,1490,1.0,6,4,0,0,0,1,0,1,1,1.5,3,1.75,1990
320212043,315000,0.2582,0,0,943.0,1550,1.0,6,5,0,1,0,1,1,0,0,1.0,3,1.75,1989
320212053,355000,0.1503,0,0,943.0,1270,1.0,6,4,0,0,0,0,0,0,1,1.0,3,2.75,1976
320213114,220000,0.1136,0,0,943.0,1705,1.0,6,4,0,0,0,0,0,0,0,1.0,2,2.0,1973
320214042,235000,0.158,0,0,943.0,1904,1.0,6,5,0,1,1,1,0,1,1,2.0,5,2.75,2002
320214168,151000,0.2073,0,0,943.0,708,1.0,5,3,0,0,0,0,0,0,0,1.0,2,1.0,1971
320214178,275000,0.2493,0,0,943.0,2135,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1983
320217002,290000,0.1377,0,0,943.0,1370,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2006
320218012,338450,0.1219,0,0,943.0,1760,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2017
320218013,363000,0.1148,0,0,943.0,1933,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2017
320218016,380300,0.1148,0,0,943.0,2036,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2016
320222012,250000,0.1864,0,0,943.0,904,1.0,6,3,0,0,0,0,0,1,1,1.0,2,1.0,1980
320222128,375000,0.5834,0,0,943.0,3011,1.0,6,4,0,0,0,0,0,0,1,1.0,5,2.5,1985
320241028,200000,0.6899,0,0,943.0,2414,1.0,6,4,0,0,0,1,1,0,1,2.0,4,1.75,1966
320243056,195000,0.21,0,0,943.0,1056,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1980
320243083,306000,0.4,0,0,943.0,1896,1.0,6,4,0,0,0,1,1,0,2,1.0,4,2.0,1990
319131100,243000,0.303,0,0,5407.0,1750,1.0,6,3,0,0,0,1,0,0,0,1.0,3,1.75,2007
319153031,469000,0.3599,0,0,5407.0,2530,1.0,6,6,0,1,1,1,1,0,1,2.0,3,2.5,2003
319164046,225000,0.3399,0,0,5407.0,1856,1.0,6,4,0,0,0,1,0,1,1,1.0,3,1.5,1978
319164086,279000,0.2794,0,0,5407.0,1543,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1981
319165032,285000,0.33,0,0,5407.0,1480,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1996
319167026,200000,0.1719,0,0,5407.0,1293,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996
319171025,395000,0.4798,0,0,5407.0,1901,1.0,6,5,0,0,0,1,1,0,1,1.0,6,1.5,2000
319175060,319950,0.21,0,0,5407.0,2074,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2004
319178021,267500,0.23,0,0,5407.0,1587,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.75,1978
319214050,225500,0.25,0,0,5407.0,1940,1.0,5,5,0,0,0,1,0,0,1,1.0,3,2.0,1980
319268044,500000,0.5,0,0,5407.0,2114,1.0,6,6,0,1,1,1,1,0,1,1.0,2,3.0,2007
319268057,450000,0.4953,0,0,5407.0,3236,1.0,6,5,0,0,0,0,1,0,1,2.0,6,3.5,2017
319022060,100000,0.3,0,0,5407.0,546,1.0,6,3,0,0,0,0,0,0,0,1.0,1,1.0,1984
319023055,291000,0.2726,0,0,5407.0,1628,1.0,6,5,0,0,0,1,0,0,0,2.0,3,2.5,2009
319023058,330000,0.2809,0,0,5407.0,2120,1.0,6,5,0,0,0,0,0,0,1,1.0,3,1.75,2000
319024032,345000,0.28,0,0,5407.0,2139,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985
319031005,175000,0.15,0,0,5407.0,616,1.0,6,2,0,0,0,0,0,1,0,1.0,2,1.0,1969
319032057,70000,0.28,0,0,5407.0,1350,1.0,2,4,0,0,0,1,0,1,0,1.0,2,1.75,1971
319032086,268500,0.1848,0,0,5407.0,2172,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.5,1983
319036019,280000,0.3122,0,0,5407.0,1584,1.0,6,4,0,0,0,1,0,0,0,1.5,3,1.0,1988
319041102,165000,0.2066,0,0,5407.0,1364,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1972
319042093,215000,0.28,0,0,5407.0,1320,1.0,6,3,0,0,0,0,0,0,0,1.5,3,1.0,1982
319043065,230000,0.1513,0,0,5407.0,1088,1.0,6,4,0,0,0,1,1,0,0,1.0,2,1.0,1990
319043070,255000,0.2,0,0,5407.0,1372,1.0,6,4,0,1,0,1,1,0,1,1.0,3,1.0,1968
319045053,280000,0.1699,0,0,5407.0,1338,1.0,5,5,0,0,0,1,1,0,1,1.0,3,2.0,1997
319046020,227000,0.2199,0,0,5407.0,904,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1992
319046021,225000,0.2199,0,0,5407.0,1212,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1970
319052078,266800,0.4028,0,0,5407.0,1160,1.0,6,2,0,0,0,1,1,0,1,1.0,2,1.0,1969
319053107,140567,0.3,0,0,5407.0,1400,1.0,6,5,0,0,0,1,0,0,1,1.0,3,1.0,1983
319056010,285000,0.3479,0,0,5407.0,1408,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1990
319274109,269500,0.2066,0,0,5407.0,1610,1.0,6,4,0,0,0,1,0,0,1,1.0,3,2.0,1985
319276023,275000,0.6799,0,0,5407.0,1530,1.0,6,4,0,0,0,1,0,1,1,1.0,3,1.75,1999
319277006,231600,0.2899,0,0,5407.0,1400,1.0,6,4,1,0,0,1,0,0,0,1.0,2,2.0,1995
319281041,295000,0.1896,0,0,5407.0,1456,1.0,6,4,0,0,0,1,1,0,0,2.0,4,2.5,2018
319356035,358000,0.2851,0,0,5407.0,1778,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,1986
319367018,394000,0.3745,0,0,5407.0,2448,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017
320053101,340000,0.1606,0,0,943.0,1766,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1976
320063068,195850,0.1448,0,0,943.0,1536,1.0,6,4,0,0,0,0,0,0,0,1.0,2,1.0,1974
320064005,294800,0.1157,0,0,943.0,1850,1.0,6,4,0,1,0,1,0,0,1,1.5,4,1.0,1975
320064040,293150,0.1338,0,0,943.0,793,1.0,6,4,1,0,0,1,0,0,0,1.0,2,1.75,1991
320064134,145000,0.1304,0,0,943.0,781,1.0,6,4,0,0,0,0,1,0,0,1.0,2,1.0,1973
