Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
220012185,340000,0.4609,0,0,1351.0,0,0,0,0,0,1612,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1972,1,1,1,1,1
220012236,403000,0.1446,0,0,1351.0,0,1,0,1,0,1656,1.0,6,5,0,0,0,0,0,0,0,2.0,2,1.0,2009,1,1,1,1,1
220014005,255000,0.1429,0,0,1351.0,0,1,0,0,0,1404,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1976,1,1,1,1,1
220014019,218000,0.0809,0,0,1351.0,0,1,0,0,0,688,1.0,6,4,1,0,0,1,0,0,0,1.0,2,1.0,1959,1,1,1,1,1
220014143,274000,0.1515,0,0,1351.0,0,1,0,0,0,1530,1.0,6,5,0,0,0,0,0,0,0,1.5,2,1.0,1968,1,1,1,1,1
220018001,278000,0.2106,0,0,1351.0,0,1,0,0,0,1815,1.0,6,4,0,0,0,1,0,0,0,1.0,4,2.0,1987,1,1,1,1,1
220033216,550000,0.365,1,0,1351.0,0,1,0,0,0,2273,1.0,6,4,0,0,0,0,0,0,1,1.0,5,2.75,1977,1,1,1,1,1
220034017,499000,0.1768,1,0,1351.0,0,1,1,0,0,1587,1.0,6,5,0,0,0,1,0,0,1,1.0,2,1.75,1998,1,1,1,1,1
220037031,675000,0.2479,1,0,1351.0,0,1,1,0,0,2680,1.0,6,7,0,1,1,1,0,0,1,2.0,5,3.25,1990,1,1,1,1,1
220044204,399000,0.2289,0,0,1351.0,0,0,0,0,0,1190,1.0,6,5,0,1,1,1,1,0,1,1.0,5,1.75,1995,1,1,1,1,1
220091059,565000,0.2066,0,0,1351.0,0,0,0,0,0,1832,1.0,6,5,1,1,1,1,0,0,1,1.0,3,1.75,2006,1,1,1,1,1
220091158,360000,0.5699,0,0,1351.0,1,0,0,0,0,1176,1.0,6,5,1,0,0,0,1,0,1,1.0,2,1.5,1975,1,1,1,1,1
220091100,529000,0.2439,0,0,1351.0,1,0,0,0,0,1455,1.0,6,5,0,1,1,1,0,0,1,1.0,4,2.75,2004,1,1,1,1,1
220094050,387000,0.2462,0,0,1351.0,1,1,1,1,0,1780,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.5,1992,1,1,1,1,1
220102098,425000,0.2595,0,0,1351.0,1,1,1,1,0,1441,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.75,1998,1,1,1,1,1
220102111,409950,0.2571,1,0,1351.0,1,0,0,0,0,1261,1.0,6,5,0,1,1,1,0,1,1,1.0,2,1.75,1975,1,1,1,1,1
220102130,331500,0.2181,0,0,1351.0,1,0,1,1,0,1458,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.5,1977,1,1,1,1,1
220104096,341000,0.2267,0,0,1351.0,0,1,1,1,0,1316,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985,1,1,1,1,1
220104109,369900,0.2199,0,0,1351.0,0,1,1,1,0,1748,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,1994,1,1,1,1,1
220135037,240000,0.14800000000000002,0,0,1351.0,0,0,0,1,0,1112,1.0,6,3,0,0,0,0,0,0,0,1.0,2,2.0,2004,1,1,1,1,1
220144007,500000,0.45,0,0,1351.0,0,0,0,0,0,2752,1.0,6,5,0,0,0,1,1,0,0,2.0,5,2.5,2005,1,1,1,1,1
220151082,334450,0.21,0,0,1351.0,0,1,1,1,0,1708,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1982,1,1,1,1,1
220151101,380000,0.3951,0,0,1351.0,0,1,1,1,0,2130,1.0,6,4,0,0,0,0,1,0,2,1.0,4,4.0,1985,1,1,1,1,1
220151223,442500,0.3699,0,0,1351.0,0,1,1,1,0,2040,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.0,1992,1,1,1,1,1
220152041,395000,0.2754,0,0,1351.0,0,1,1,1,0,1881,1.0,6,5,0,0,0,1,1,0,2,2.0,4,1.75,1990,1,1,1,1,1
220152079,385000,0.58,0,0,1351.0,0,1,1,1,0,1432,1.0,6,5,0,1,0,1,0,0,1,1.0,4,2.25,1982,1,1,1,1,1
220153027,164000,0.3,0,0,1351.0,0,1,1,1,0,1724,1.0,6,3,0,0,0,1,1,0,0,2.0,3,2.0,1961,1,1,1,1,1
220153080,405000,0.33,0,0,1351.0,0,1,1,1,0,1846,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1979,1,1,1,1,1
220153118,382000,0.2203,0,0,1351.0,0,1,1,1,0,1344,1.0,6,5,0,1,1,1,0,0,1,1.0,3,1.75,1984,1,1,1,1,1
220153159,449000,0.3243,0,0,1351.0,0,1,1,1,0,1890,1.0,6,4,0,0,0,0,0,0,2,1.0,4,2.0,1983,1,1,1,1,1
220154069,440000,0.36,0,0,1351.0,0,1,1,1,0,2170,1.0,6,5,0,0,0,1,1,0,1,1.5,3,2.5,1978,1,1,1,1,1
220155031,532500,0.3799,0,0,1351.0,0,1,1,1,0,3422,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,1984,1,1,1,1,1
220156044,380000,0.425,0,0,1351.0,0,1,1,1,0,2199,1.0,6,4,0,0,0,0,0,0,1,1.0,3,2.25,1980,1,1,1,1,1
220234214,219000,0.5,0,0,1351.0,0,0,0,0,0,1406,1.0,5,2,0,0,0,0,0,0,0,1.0,2,1.0,1964,1,1,1,1,0
220237024,548000,0.298,0,0,1351.0,0,0,0,0,0,2585,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
220237025,545000,0.298,0,0,1351.0,0,0,0,0,0,2311,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
219034050,660000,0.3581,0,1,46.0,1,0,1,0,0,1874,1.0,6,6,0,0,0,0,0,0,1,1.0,4,1.75,1986,1,1,1,1,1
219037014,525000,0.2322,0,0,46.0,1,1,1,0,0,2705,1.0,6,6,0,1,1,1,1,0,1,2.0,6,2.75,2001,1,1,1,1,1
219052036,292000,0.3872,0,0,46.0,0,0,1,1,0,2202,1.0,6,3,0,0,0,0,0,0,0,2.0,5,2.5,1986,1,1,1,1,1
219053046,203000,0.33,0,0,46.0,1,0,1,1,0,1595,1.0,6,3,0,0,0,1,1,0,2,1.0,4,2.0,1996,1,1,1,1,1
219056013,260000,0.25,0,0,46.0,0,0,1,1,0,1520,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1993,1,1,1,1,1
219103043,305000,0.4993,0,0,46.0,1,1,0,0,0,1374,1.0,6,4,0,0,0,0,0,0,2,2.0,3,1.75,1972,1,1,1,1,1
219115003,200000,0.3599,0,0,46.0,1,0,1,0,0,1383,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1990,1,1,1,1,0
219141028,375000,0.65,0,0,46.0,1,0,0,0,0,2344,1.0,2,4,0,0,0,1,1,0,1,2.0,5,2.0,1970,1,1,1,1,0
219142072,410000,0.35,0,0,46.0,1,0,0,0,0,2292,1.0,6,6,0,0,0,1,1,0,1,1.5,3,2.5,1995,1,1,1,1,0
219211022,195000,0.1309,0,0,46.0,0,1,1,0,0,1008,1.0,6,3,0,0,0,0,1,0,0,1.0,2,2.0,1976,1,1,1,1,0
219212079,359000,0.1997,0,0,46.0,0,1,1,0,0,1794,1.0,6,5,0,0,0,0,1,0,0,1.0,2,2.0,2018,1,1,1,1,0
219212126,500000,0.1951,0,1,46.0,0,1,1,0,0,2474,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.5,1977,1,1,1,1,0
220012020,431400,0.1157,0,0,1351.0,0,1,0,0,0,2267,1.0,6,4,0,0,0,0,0,0,1,1.5,2,2.75,1975,1,1,1,1,1
220014033,195000,0.0809,0,0,1351.0,0,1,0,0,0,748,1.0,6,3,0,0,0,1,0,0,0,1.0,2,1.0,1970,1,1,1,1,1
220014083,386500,0.2354,0,0,1351.0,0,1,0,0,0,1492,1.0,6,4,0,0,0,0,0,0,1,1.5,4,2.0,1980,1,1,1,1,1
220014094,360000,0.173,0,0,1351.0,0,1,0,0,0,1196,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.5,1993,1,1,1,1,1
220034043,403500,0.2045,0,0,1351.0,0,1,1,0,0,1466,1.0,6,5,0,1,1,1,0,0,1,1.0,3,2.25,1985,1,1,1,1,1
220035007,358500,0.1879,0,0,1351.0,0,1,1,0,0,1758,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987,1,1,1,1,1
220035009,375000,0.2393,0,0,1351.0,0,1,1,0,0,1824,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1995,1,1,1,1,1
220238078,310000,0.3886,0,0,1351.0,0,0,0,0,0,2747,1.0,6,5,0,0,0,0,0,0,1,1.0,5,2.25,1992,1,1,1,1,0
220251182,255000,0.2224,0,0,1351.0,0,0,0,0,0,896,1.0,6,3,0,0,0,0,0,0,0,1.0,3,1.75,1995,1,1,1,1,0
220253027,250000,0.1899,0,0,1351.0,0,0,0,0,0,1126,1.0,6,4,0,0,0,0,1,0,1,1.0,4,2.0,1980,1,1,1,1,0
220254058,145000,0.1699,0,0,1351.0,0,0,0,0,0,1068,1.0,5,3,0,0,0,1,0,1,0,1.0,2,2.0,1973,1,1,1,1,0
220255024,105211,0.1959,0,0,1351.0,0,0,0,0,0,1478,1.0,6,5,0,0,0,1,0,0,0,1.0,3,1.75,1996,1,1,1,1,0
220258011,240500,0.1897,0,0,1351.0,0,0,0,0,0,1768,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.5,1971,1,1,1,1,0
221184085,657000,0.5599,0,0,1054.0,0,0,1,0,0,3054,1.0,6,6,0,0,0,1,1,0,2,2.0,3,2.5,2011,1,1,1,1,1
221188071,425000,0.528,0,0,1054.0,0,0,1,0,0,1934,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,2003,1,1,1,1,1
221196003,525000,0.6199,0,0,1054.0,0,1,0,0,0,2826,1.0,6,5,0,0,0,1,1,0,1,1.0,6,3.5,1988,1,1,1,1,1
221318015,485000,0.4199,1,0,1054.0,0,0,0,0,0,1700,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985,1,1,1,1,0
220095074,732000,0.2515,0,0,1351.0,0,0,0,0,0,2840,1.0,6,7,0,1,1,1,1,0,1,2.0,4,3.0,2010,1,1,1,1,1
220104069,302500,0.2066,0,0,1351.0,0,1,1,1,0,899,1.0,6,4,0,0,0,1,0,1,0,1.0,2,1.0,1982,1,1,1,1,1
220151069,450000,0.25,0,0,1351.0,0,1,1,1,0,1578,1.0,6,6,0,1,1,1,0,0,1,1.0,3,3.0,1998,1,1,1,1,1
220153043,490000,0.6887,0,0,1351.0,0,1,1,1,0,1625,1.0,6,5,1,1,1,1,0,0,1,1.0,4,2.75,1974,1,1,1,1,1
220246032,287500,0.1399,0,0,1351.0,0,1,1,0,0,1709,1.0,6,4,0,0,0,1,0,0,1,2.0,3,2.0,1992,1,1,1,1,1
220247002,289500,0.1835,0,0,1351.0,0,0,0,0,0,1344,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2007,1,1,1,1,0
220251045,250000,0.1147,0,0,1351.0,0,1,1,0,0,1160,1.0,6,4,0,0,0,0,0,0,0,1.0,3,2.0,2017,1,1,1,1,0
220253022,237500,0.23,0,0,1351.0,0,0,0,0,0,1280,1.0,6,5,0,0,0,0,0,0,1,2.0,3,1.75,1984,1,1,1,1,0
220261013,345000,0.51,0,0,1351.0,0,0,0,0,0,1610,1.0,6,4,0,0,0,0,0,0,0,2.5,4,1.75,1995,1,1,1,1,0
220262016,591000,0.4017,0,0,1351.0,0,0,0,0,0,2524,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.75,2010,1,1,1,1,1
220267014,415000,0.28,0,0,1351.0,1,0,0,0,0,2510,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1989,1,1,1,1,1
220274026,229000,0.2399,0,0,1351.0,1,0,0,0,0,1188,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1980,1,1,1,1,1
220274054,365000,0.33,0,0,1351.0,1,0,0,0,0,1367,1.0,6,4,0,1,0,0,1,0,1,1.0,2,1.0,2000,1,1,1,1,1
220331026,285000,0.245,0,0,1351.0,1,1,0,0,0,1650,1.0,6,5,0,0,0,1,1,0,0,1.0,4,2.0,1977,1,1,1,1,1
220334010,280000,0.2195,0,0,1351.0,1,1,0,0,0,995,1.0,6,4,0,0,0,1,0,1,0,1.0,4,2.0,1985,1,1,1,1,1
220334045,375000,0.3994,0,0,1351.0,1,1,0,0,0,2434,1.0,6,5,0,0,0,1,0,0,1,1.5,4,3.25,1982,1,1,1,1,1
220341129,250000,0.1939,0,0,1351.0,1,1,0,0,0,1440,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.0,1980,1,1,1,1,1
220344032,290000,0.13,0,0,1351.0,1,0,0,0,0,1298,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1973,1,1,1,1,1
220345001,176000,0.3902,0,0,1351.0,1,0,0,0,0,1394,1.0,4,3,0,0,0,1,0,0,1,1.0,3,1.0,1962,1,1,1,1,1
220035010,350000,0.1983,0,0,1351.0,0,1,1,0,0,2164,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987,1,1,1,1,1
220035025,208500,0.1743,0,0,1351.0,0,1,1,0,0,1710,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1987,1,1,1,1,1
220044098,415000,0.218,0,0,1351.0,0,0,0,0,0,2538,1.0,6,4,0,0,0,0,0,0,2,2.0,2,1.0,1990,1,1,1,1,1
220044227,379900,0.2479,0,0,1351.0,0,0,0,0,0,2038,1.0,6,4,0,0,0,0,0,0,2,2.0,3,1.75,1973,1,1,1,1,1
220072055,289800,0.3787,0,0,1351.0,0,1,0,0,0,2384,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,1998,1,0,1,1,0
220091119,303000,0.284,0,0,1351.0,1,0,0,0,0,1392,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1981,1,1,1,1,1
220094039,281400,0.2534,0,0,1351.0,1,1,1,1,0,1240,1.0,6,4,0,0,0,1,0,1,1,1.0,2,2.0,1976,1,1,1,1,1
220095011,434000,0.3139,0,0,1351.0,0,0,0,0,0,1220,1.0,6,4,0,1,1,1,1,0,2,1.0,4,3.0,1988,1,1,1,1,1
220095013,405000,0.3611,0,0,1351.0,0,0,0,0,0,2712,1.0,4,2,0,0,0,0,0,0,2,1.0,4,2.0,1984,1,1,1,1,1
220095014,385000,0.3623,0,0,1351.0,0,0,0,0,0,1944,1.0,6,4,0,0,0,0,1,0,2,1.0,4,2.0,1988,1,1,1,1,1
220098013,323000,0.2399,0,0,1351.0,1,0,0,0,0,1595,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.75,1980,1,1,1,1,1
220102089,292500,0.233,0,0,1351.0,1,1,1,1,0,882,1.0,6,4,0,0,0,1,1,0,1,1.0,2,1.0,1973,1,1,1,1,1
220108025,420000,0.2599,0,0,1351.0,1,1,1,1,0,1970,1.0,6,4,0,0,0,0,0,0,0,2.0,2,1.75,1977,1,1,1,1,1
220131062,232000,0.4899,0,0,1351.0,0,0,0,1,0,1004,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1972,1,1,1,1,1
220131103,390000,0.18,0,0,1351.0,0,0,0,1,0,2000,1.0,6,5,0,0,0,1,0,0,0,2.0,6,3.0,1994,1,1,1,1,1
220153000,380000,0.2668,0,0,1351.0,0,1,1,1,0,1196,1.0,6,5,0,0,0,0,1,1,1,1.0,3,1.5,1993,1,1,1,1,1
220153067,350000,0.2899,0,0,1351.0,0,1,1,1,0,1744,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.5,1978,1,1,1,1,1
220153089,360000,0.23,0,0,1351.0,1,1,1,1,0,1440,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.0,1999,1,1,1,1,1
220153183,477500,0.31,0,0,1351.0,0,1,1,1,0,2740,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1992,1,1,1,1,1
220156018,565000,0.4476,0,0,1351.0,0,1,1,1,0,3381,1.0,6,6,0,0,0,1,1,0,1,1.0,4,2.75,1994,1,1,1,1,1
220157007,382999,0.4039,0,0,1351.0,0,1,1,1,0,2012,1.0,6,4,0,0,0,1,1,0,2,1.0,4,2.0,1987,1,1,1,1,1
220211054,414000,0.2203,0,0,1351.0,0,0,0,0,0,2165,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,1,1,1,1
220242242,345000,0.2799,0,0,1351.0,0,1,1,0,0,2506,1.0,6,5,0,0,0,1,0,0,0,1.0,6,3.0,1984,1,1,1,1,1
220251018,175000,0.51,0,0,1351.0,0,1,1,0,0,572,1.0,6,4,0,0,0,0,0,0,0,1.0,1,1.0,1970,1,1,1,1,0
220251056,260000,0.33,0,0,1351.0,0,1,1,0,0,2136,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.75,1990,1,1,1,1,0
221083048,311000,0.16,1,0,1054.0,0,1,0,1,0,1088,1.0,5,3,0,0,0,1,0,0,1,1.0,3,1.0,1972,1,1,1,1,1
221084099,750000,0.26,1,0,1054.0,0,1,0,1,0,1664,1.0,6,5,0,1,1,1,1,0,1,1.0,3,2.25,1983,1,1,1,1,1
221086036,555000,0.28,0,0,1054.0,0,1,0,1,0,2128,1.0,6,5,0,0,0,1,0,1,1,1.5,3,2.0,2006,1,1,1,1,1
221175004,300000,0.4627,1,0,1054.0,0,1,0,1,0,2717,1.0,6,6,0,1,1,1,0,0,2,2.0,3,3.5,1993,1,1,1,1,1
221182080,310250,0.4399,0,0,1054.0,0,0,0,0,0,1776,1.0,6,4,0,0,0,0,1,0,2,1.0,4,2.0,1989,1,1,1,1,1
221207005,505000,0.53,0,0,1054.0,0,0,1,0,0,2100,1.0,6,6,0,0,0,1,1,0,2,2.0,3,2.5,2001,1,1,1,1,1
221231047,513000,0.1147,1,0,1054.0,0,1,0,1,0,1920,1.0,6,6,0,0,0,1,0,0,0,2.0,3,2.5,2012,1,1,1,1,0
221233075,320000,0.2703,0,0,1054.0,0,1,0,1,0,1698,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1978,1,1,1,1,0
221278022,459950,0.2873,0,0,1054.0,0,0,0,1,0,2296,1.0,6,6,0,0,0,1,1,0,2,2.0,3,2.25,1991,1,1,1,1,1
221311054,282000,0.2324,0,0,1054.0,0,1,0,0,0,960,1.0,6,4,0,0,0,1,1,0,1,1.0,2,1.0,1983,1,1,1,1,0
221311112,124173,0.1485,1,0,1054.0,0,1,0,0,0,1056,1.0,6,5,0,1,1,1,0,0,1,1.0,2,1.75,1985,1,1,1,1,0
221347016,675000,0.2199,1,0,1054.0,0,1,1,0,0,3069,1.0,6,6,0,1,1,1,0,0,1,1.0,6,3.5,2006,1,1,1,1,1
222223016,484500,0.3099,0,1,324.0,0,0,0,0,0,2304,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1979,1,0,0,0,0
222223027,600000,0.3443,0,1,324.0,0,0,0,0,0,960,1.0,6,5,0,0,0,1,0,1,0,1.0,2,1.0,1983,1,0,0,0,0
222284020,755000,0.637,0,1,324.0,0,0,0,0,0,1496,1.0,6,5,0,1,1,1,0,0,2,2.0,4,2.75,2001,1,1,1,1,0
222305006,355000,0.4021,0,0,324.0,0,0,0,0,0,1526,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,1,1,1,0
222314018,565000,0.3706,1,0,324.0,0,1,0,0,1,1694,1.0,6,6,0,1,1,1,0,0,2,1.0,3,2.5,1988,1,1,1,1,1
222322047,474500,0.5199,0,0,324.0,0,1,0,0,0,1990,1.0,6,5,0,1,1,1,0,1,1,1.0,3,2.75,1991,1,1,1,1,1
222323075,270000,0.65,0,1,324.0,0,1,0,0,0,768,1.0,6,3,0,0,0,1,0,0,0,1.0,1,1.0,1983,1,1,1,1,1
222337021,475000,0.63,0,0,324.0,0,1,0,0,0,1806,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,1
318014016,235000,0.2199,0,0,1349.0,0,0,0,0,0,1341,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1983,1,1,1,1,0
318017001,312000,0.4199,0,0,1349.0,0,0,0,0,0,3310,1.0,6,4,0,0,0,0,0,0,1,2.0,4,2.25,1990,1,1,1,1,0
318017015,459450,0.4049,0,0,1349.0,0,0,0,0,0,3313,1.0,6,6,0,0,0,0,0,0,1,2.0,3,2.25,1992,1,1,1,1,0
318036008,265000,0.5199,0,0,1349.0,0,0,0,0,0,2052,1.0,6,4,0,0,0,1,1,0,2,2.0,4,3.0,1988,1,1,1,1,0
318045063,272950,0.162,0,0,1349.0,0,0,0,0,0,1394,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,2017,1,1,1,1,0
318118033,349000,0.55,0,0,1349.0,0,1,0,0,0,2571,1.0,6,4,0,0,0,0,0,0,0,2.0,3,2.5,1995,1,1,1,1,0
318126010,315000,0.2936,0,0,1349.0,0,1,0,0,0,2150,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2007,1,1,1,1,0
318132018,330000,0.464,0,0,1349.0,0,1,0,0,0,2536,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.5,1992,1,0,1,1,0
220254110,258000,0.15,0,0,1351.0,0,0,0,0,0,1011,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,2005,1,1,1,1,0
220263063,255000,0.25,0,0,1351.0,1,0,0,0,0,1848,1.0,6,3,0,0,0,1,0,0,1,1.0,4,2.0,1992,1,1,1,1,1
220267002,333000,0.23,0,0,1351.0,1,0,0,0,0,2268,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1987,1,1,1,1,1
220267035,539000,0.3799,0,0,1351.0,1,0,0,0,0,3533,1.0,6,5,0,1,1,1,1,0,1,1.5,4,3.25,1982,1,1,1,1,1
220275026,742500,0.4399,0,0,1351.0,0,0,0,0,0,1696,1.0,6,8,0,0,0,0,0,0,1,2.0,4,1.75,2000,1,1,1,1,1
220328016,427000,0.58,0,0,1351.0,0,0,1,1,0,4328,1.0,6,4,0,0,0,0,0,0,2,1.0,6,3.5,1993,1,1,1,1,1
220334042,285000,0.2169,0,0,1351.0,1,1,0,0,0,1403,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1977,1,1,1,1,1
220341042,480000,0.337,0,0,1351.0,1,0,0,0,0,3432,1.0,6,5,0,0,0,0,0,0,1,3.0,4,2.75,2004,1,1,1,1,1
220341044,270000,0.2199,0,0,1351.0,1,0,0,0,0,1217,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.75,1998,1,1,1,1,1
220344021,385000,0.1862,0,0,1351.0,1,0,0,0,0,2824,1.0,6,4,0,1,0,0,0,0,0,2.0,5,3.0,1970,1,1,1,1,1
220345013,229950,0.2,0,0,1351.0,1,0,0,0,0,846,1.0,6,4,0,0,0,1,0,0,0,1.0,2,1.5,2000,1,1,1,1,1
220353013,247000,0.1899,0,0,1351.0,1,0,0,0,0,1092,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1993,1,1,1,1,1
221053065,734950,0.2507,0,0,1054.0,0,1,0,1,1,2499,1.0,6,6,0,0,0,1,0,1,1,1.5,3,2.5,2013,1,1,1,1,1
221064097,700000,0.46,1,0,1054.0,0,1,0,1,1,1770,1.0,6,4,0,1,0,1,0,0,1,1.5,3,1.5,1976,1,1,1,1,1
221084070,775000,0.66,1,0,1054.0,0,1,0,1,0,1912,1.0,6,5,0,1,1,1,0,1,2,1.0,3,1.75,1971,1,1,1,1,1
221173104,599000,0.5889,0,0,1054.0,0,0,1,0,0,2354,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.5,2016,1,1,1,1,1
221188019,524000,0.5,0,0,1054.0,0,1,1,0,0,2078,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.25,1998,1,1,1,1,1
221196022,420000,0.4399,0,0,1054.0,0,1,0,0,0,1716,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1993,1,1,1,1,1
318138016,295000,0.5899,0,0,1349.0,0,0,0,0,0,1628,1.0,6,4,0,0,0,1,1,0,0,1.0,3,2.0,2008,1,0,1,1,0
318238139,240000,0.5,0,0,1349.0,0,0,0,0,0,1764,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,1995,1,0,1,1,0
319013025,280000,0.6,0,0,5407.0,0,0,1,1,0,1262,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.5,1970,1,1,1,1,0
319023065,256000,0.3599,0,0,5407.0,0,1,1,1,0,1900,1.0,4,2,0,0,0,0,0,0,1,1.0,2,1.0,1965,1,1,1,1,0
319031008,210000,0.2399,0,0,5407.0,1,1,0,0,0,1275,1.0,6,1,0,0,0,0,0,0,0,1.0,2,1.0,1976,1,1,1,1,0
319033070,200000,0.3699,0,0,5407.0,1,1,0,1,0,3536,1.0,6,4,0,0,0,0,0,0,1,1.0,3,2.25,1992,1,1,1,1,0
319042041,275000,0.4484,0,0,5407.0,1,0,1,0,0,1904,1.0,6,2,0,0,0,0,0,0,1,2.0,4,2.0,1974,1,1,1,1,0
319051030,270000,0.21,0,0,5407.0,1,0,1,0,0,1434,1.0,6,3,0,0,0,1,0,1,1,1.0,3,2.0,2000,1,1,1,1,0
319052023,312000,0.4148,0,0,5407.0,1,0,0,0,0,2456,1.0,6,2,0,0,0,0,0,0,0,3.0,5,3.75,1972,1,1,1,1,0
319053043,127500,0.1699,0,0,5407.0,1,0,0,0,0,1110,1.0,6,3,0,0,0,0,0,0,0,1.0,3,1.0,1996,1,1,1,1,0
221343052,645000,0.2479,1,0,1054.0,0,1,1,0,0,2948,1.0,6,7,0,0,0,1,1,0,2,2.0,4,3.0,2006,1,1,1,1,1
222207008,347000,0.65,0,0,324.0,0,0,0,0,0,2370,1.0,6,4,0,0,0,0,0,0,1,1.5,3,1.75,1988,1,0,1,1,0
222285047,675000,0.6487,0,0,324.0,0,0,0,0,0,3044,1.0,6,8,1,0,0,1,1,0,1,2.0,4,3.5,2007,1,0,1,1,0
222318031,376450,0.4199,0,0,324.0,0,1,0,0,1,1454,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1992,1,1,1,1,1
221231061,206800,0.18,0,0,1054.0,0,1,0,1,0,1020,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.0,1984,1,1,1,1,0
221233080,742000,0.2134,1,0,1054.0,0,1,0,1,0,2466,1.0,6,7,0,1,1,1,1,0,1,1.0,3,3.0,2014,1,1,1,1,0
221253026,320000,0.1297,0,0,1054.0,0,1,1,1,1,1328,1.0,5,3,0,0,0,0,0,0,0,2.0,3,1.0,1984,1,1,1,1,1
221311062,451000,0.1606,0,1,1054.0,0,1,0,0,0,1752,1.0,4,3,0,0,0,0,0,0,1,1.0,2,1.0,1951,1,1,1,1,0
222164022,650000,0.6714,0,1,324.0,0,0,0,0,0,1701,1.0,6,2,0,0,0,0,0,0,0,2.5,3,2.25,1984,1,0,0,0,0
222183018,490000,0.4,0,0,324.0,0,1,0,1,0,2328,1.0,5,4,0,0,0,1,0,0,1,1.5,3,2.0,1975,1,0,1,1,0
