Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
6023150200,355000,0.1412,0,0,4215.0,0,1,0,1,0,1627,1.0,6,5,0,0,0,0,1,0,1,1.5,3,2.5,1999,1,1,1,1,1
6023180020,365000,0.1093,0,0,6433.0,0,0,1,0,0,2326,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,0,1,1,0
6023220070,329000,0.3003,0,0,4215.0,0,1,0,0,0,2160,1.0,6,5,0,0,0,0,1,0,2,2.0,4,2.5,2010,1,1,1,1,1
6023230230,305000,0.1784,0,0,6433.0,0,1,0,0,0,1780,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
6023240190,339200,0.1103,0,0,4215.0,0,1,1,0,0,2069,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,1,1,1,0
6023290120,293000,0.1147,0,0,1043.0,0,1,0,0,0,1804,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2000,1,0,1,1,0
6023290180,280000,0.1207,0,0,1043.0,0,1,0,0,0,1834,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,0,1,1,0
6023290430,260000,0.1315,0,0,1043.0,0,1,0,0,0,1164,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2002,1,0,1,1,0
6023291120,256000,0.1594,0,0,1043.0,0,1,0,0,0,1164,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2002,1,0,1,1,0
6023300040,415000,0.1896,0,0,4215.0,0,1,1,1,0,1966,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2001,1,1,1,1,0
6023320180,585000,0.5744,0,0,4215.0,0,1,0,1,1,2756,1.0,6,7,0,0,0,1,1,0,2,2.0,4,2.5,2001,1,1,1,1,0
6023340260,331000,0.1347,0,0,6433.0,0,0,0,0,0,2453,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,2001,1,0,1,1,0
6023340910,312250,0.1779,0,0,6433.0,0,0,0,0,0,1802,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,0,1,1,0
6023350260,514950,0.1659,0,0,6433.0,0,0,0,0,0,3082,1.0,6,6,0,0,0,1,1,0,1,2.0,5,3.5,2003,1,1,1,1,1
6023360330,316000,0.161,0,0,6433.0,0,0,0,0,0,1688,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,0,1,1,1
6023370740,260100,0.1865,0,0,1043.0,0,1,0,0,0,1440,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,0,1,1,0
6023371030,200000,0.2146,0,0,1043.0,0,1,0,0,0,1490,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2000,1,0,1,1,0
6023371340,289000,0.2508,0,0,1043.0,0,1,0,0,0,1539,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,0,1,1,0
6023371360,275000,0.177,0,0,1043.0,0,1,0,0,0,1420,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2000,1,0,1,1,0
6023400170,445000,0.1838,0,0,4215.0,0,1,1,1,0,2304,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2000,1,1,1,1,0
6023410300,360000,0.2106,0,0,6433.0,0,0,0,0,0,2573,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2002,1,0,1,1,1
6023490240,392500,0.1616,0,0,6433.0,0,0,0,0,0,2609,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,0,1,1,0
6023540190,321000,0.185,0,0,6433.0,1,1,0,0,0,2062,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
6023540230,337000,0.185,0,0,6433.0,1,1,0,0,0,1994,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,1,1,1,0
6023540530,325000,0.1845,0,0,6433.0,0,1,0,0,0,1994,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,1,1,1,0
6023541290,322500,0.1884,0,0,6433.0,0,1,0,0,0,1994,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
6023541400,325000,0.2236,0,0,6433.0,0,1,0,0,0,1422,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2001,1,1,1,1,0
6023550240,320000,0.1387,0,0,6433.0,0,0,0,0,0,1719,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,2006,1,0,1,1,0
6023570090,332000,0.1447,0,0,6433.0,0,0,0,0,0,2178,1.0,6,5,1,0,0,1,1,0,1,2.0,5,2.5,2001,1,0,1,1,0
6023590070,345000,0.1155,0,0,6433.0,0,1,0,0,0,2195,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2001,1,0,1,1,1
6023590230,290056,0.174,0,0,6433.0,0,1,0,0,0,2377,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2001,1,0,1,1,1
6023600020,296100,0.1157,0,0,1043.0,0,0,0,0,0,2074,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,1,1,1,0
6023640220,429900,0.1518,0,0,4215.0,0,0,0,0,0,3050,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,1,1,1,0
6023690080,333000,0.1533,0,0,6433.0,0,0,0,0,0,1838,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,0,1,1,0
6023690100,370000,0.1686,0,0,6433.0,0,0,0,0,0,2386,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,0,1,1,0
6023700280,309000,0.1464,0,0,6433.0,0,0,1,1,0,1488,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2001,1,0,1,1,1
6023730210,449888,0.3476,0,0,6433.0,0,0,0,0,0,2010,1.0,6,5,0,0,0,1,1,1,1,1.0,3,2.0,2002,1,1,1,1,1
6023740270,372000,0.1143,0,0,6433.0,0,0,0,0,0,2896,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2001,1,0,1,1,0
6023800230,367500,0.1352,0,0,4215.0,0,1,0,0,1,2010,1.0,6,6,0,0,0,1,0,1,1,2.0,3,2.5,2002,1,1,1,1,0
6023810210,242000,0.1677,0,0,214.0,0,1,1,1,1,1637,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.25,2002,0,0,1,1,0
6023840200,399950,0.177,0,0,6433.0,0,1,0,0,0,2516,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,0,1,1,0
6023870380,275000,0.1016,0,0,1043.0,0,0,0,0,0,1352,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2003,1,1,1,1,0
6023890120,300000,0.1182,0,0,6433.0,1,1,0,0,0,1511,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2002,1,0,1,1,0
6023900120,370000,0.1639,0,0,6433.0,0,0,0,0,0,2160,1.0,6,5,0,0,0,1,1,0,1,1.0,4,3.5,2011,1,0,1,1,0
6026561310,376437,0.1276,0,0,6433.0,0,1,0,0,0,2379,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
6026561480,472486,0.1153,0,0,6433.0,0,1,0,0,0,3322,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.25,2017,1,1,1,1,0
6026570040,544980,0.1757,0,0,6433.0,1,1,0,0,0,3086,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2017,1,0,1,1,0
6026570220,639000,0.2189,0,0,6433.0,1,0,0,0,0,3640,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2015,1,0,1,1,0
6026570270,530000,0.2018,0,0,6433.0,1,0,0,0,0,3117,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2014,1,0,1,1,0
6026580170,389950,0.1251,0,0,6433.0,0,0,0,0,0,2414,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017,1,0,1,1,0
6026580240,405000,0.1148,0,0,6433.0,0,0,0,0,0,2432,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,2015,1,0,1,1,0
6026580470,435000,0.1194,0,0,6433.0,0,0,0,0,0,2991,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2014,1,1,1,1,0
6026580560,350000,0.1332,0,0,6433.0,0,0,0,0,0,2088,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2016,1,1,1,1,0
6026580750,435000,0.1259,0,0,6433.0,0,0,0,0,0,3089,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,2017,1,0,1,1,0
6026592270,317000,0.0742,0,0,6433.0,1,1,0,0,0,2318,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2016,1,0,1,1,0
6026592810,358900,0.0743,0,0,6433.0,1,1,0,0,0,2458,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2015,1,0,1,1,0
6026593060,510000,0.1812,0,0,6433.0,1,1,0,0,0,3125,1.0,6,6,0,0,0,1,1,0,2,2.0,5,2.75,2015,1,0,1,1,0
6026593280,529990,0.149,0,0,6433.0,1,1,0,1,0,3441,1.0,6,6,0,0,0,1,1,0,2,2.0,5,3.25,2016,1,0,1,1,0
6026630020,264950,0.0418,0,0,6433.0,0,1,0,0,0,1576,1.0,6,5,0,0,0,0,1,0,0,2.0,2,2.5,2017,1,0,1,1,0
6026630190,279950,0.0418,0,0,6433.0,0,1,0,0,0,1576,1.0,6,5,0,0,0,0,1,0,0,2.0,2,2.5,2018,1,0,1,1,0
6026630230,288250,0.0468,0,0,6433.0,0,1,0,0,0,1622,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.75,2018,1,0,1,1,0
6026630250,238250,0.0483,0,0,6433.0,0,1,0,0,0,1622,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,2018,1,0,1,1,0
6026630280,310950,0.0474,0,0,6433.0,0,1,0,0,0,1622,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.75,2018,1,0,1,1,0
6026630310,309950,0.0473,0,0,6433.0,0,1,0,0,0,1622,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.75,2018,1,0,1,1,0
6026660720,365000,0.1888,0,0,6433.0,0,0,0,0,0,2692,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2015,1,0,1,1,0
6026660880,363500,0.1278,0,0,6433.0,0,1,0,0,0,2322,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2014,1,0,1,1,0
6026680070,515000,0.1214,0,0,6433.0,0,1,0,0,0,3070,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.5,2016,1,0,1,1,1
6026680170,524000,0.1349,0,0,6433.0,0,1,0,0,0,3070,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.5,2017,1,0,1,1,1
6026680200,503000,0.1177,0,0,6433.0,0,1,0,0,0,2884,0.7,6,6,0,0,0,1,1,0,1,2.0,5,3.25,2017,1,0,1,1,1
6026690050,405000,0.161,0,0,6433.0,0,0,0,0,0,2571,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2016,1,1,1,1,0
6026690600,420500,0.1301,0,0,6433.0,0,0,0,0,0,2571,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.75,2017,1,1,1,1,0
6026710140,323000,0.0791,0,0,6433.0,0,1,0,0,0,2114,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2016,1,1,1,1,0
6026730040,400000,0.0866,0,0,4215.0,0,0,0,0,1,2358,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2015,1,1,1,1,0
6026730830,455880,0.0955,0,0,4215.0,0,0,0,0,1,3120,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2015,1,1,1,1,0
6026730850,350000,0.0955,0,0,4215.0,0,0,0,0,1,1692,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.25,2015,1,1,1,1,0
6026740220,400000,0.0947,0,0,6433.0,0,1,0,0,0,3140,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2017,1,1,1,1,0
6026740410,402000,0.0884,0,0,6433.0,0,1,0,0,0,2688,1.0,6,5,0,0,0,1,1,0,0,2.5,4,2.5,2017,1,1,1,1,0
6026750290,519950,0.1472,0,0,4215.0,0,0,0,0,0,3120,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.5,2017,1,1,1,1,1
6026760120,429950,0.1453,0,0,6433.0,1,1,0,0,0,2745,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,0,1,1,0
6026760140,419950,0.1778,0,0,6433.0,1,1,0,0,0,2605,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,0,1,1,0
6026760170,429950,0.1373,0,0,6433.0,1,1,0,0,0,2745,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,0,1,1,0
6023250080,212234,0.1147,0,0,6433.0,0,0,0,0,0,1364,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,0,1,1,0
6023280130,303700,0.1775,0,0,6433.0,0,0,0,0,1,2578,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2001,1,0,1,1,0
6023280200,280020,0.1763,0,0,6433.0,0,0,0,0,1,1698,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,0,1,1,0
6023290610,300000,0.1205,0,0,1043.0,0,1,0,0,0,1774,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2003,1,0,1,1,0
6023360130,355000,0.1562,0,0,6433.0,0,0,0,0,0,1811,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2000,1,0,1,1,1
6023370930,315000,0.2139,0,0,1043.0,0,0,0,0,0,1962,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,0,1,1,0
6023371020,309950,0.2145,0,0,1043.0,0,1,0,0,0,1962,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,0,1,1,0
6023390010,420000,0.3288,0,0,6433.0,0,0,0,0,0,2399,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,2000,1,0,1,1,0
6023420220,367000,0.1855,0,0,6433.0,0,0,0,0,0,2180,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,0,1,1,1
6023440620,295000,0.1564,0,0,6433.0,0,1,0,0,0,1312,1.0,6,4,0,0,0,0,1,0,1,2.0,3,2.5,2001,1,0,1,1,1
6023450730,300000,0.0565,0,0,6433.0,0,0,0,0,0,1876,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2003,1,1,1,1,1
6023450750,306000,0.0858,0,0,6433.0,0,0,0,0,0,1876,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2002,1,1,1,1,1
6023460370,342000,0.0736,0,0,6433.0,0,0,0,0,0,1885,1.0,6,5,0,0,0,0,1,0,1,2.0,3,3.0,2002,1,1,1,1,1
6023460440,328000,0.0719,0,0,6433.0,0,0,0,0,0,1885,1.0,6,5,0,0,0,0,1,0,1,2.0,3,3.0,2003,1,1,1,1,1
6023480470,275000,0.1032,0,0,1043.0,0,1,0,0,0,2216,1.0,6,5,0,0,0,0,1,0,0,2.0,3,2.5,2002,1,0,1,1,0
6023480630,294000,0.08,0,0,1043.0,0,1,0,0,0,2064,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2002,1,0,1,1,0
6023480740,227908,0.1012,0,0,1043.0,0,1,0,0,0,1488,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2001,1,0,1,1,0
6023530100,305000,0.1452,0,0,6433.0,0,0,0,0,0,2040,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2001,1,0,1,1,1
6023530120,305000,0.1452,0,0,6433.0,0,0,0,0,0,2040,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,0,1,1,1
6023530250,355000,0.1333,0,0,6433.0,0,0,0,0,0,2760,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.5,2002,1,0,1,1,1
6023530480,321450,0.1473,0,0,6433.0,0,0,0,0,0,2040,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,0,1,1,1
6023530620,395000,0.226,0,0,6433.0,0,0,0,0,0,3214,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2001,1,0,1,1,1
6023540300,327000,0.2072,0,0,6433.0,1,1,0,0,0,1416,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2002,1,1,1,1,0
6023540330,345000,0.1874,0,0,6433.0,1,1,0,0,0,2213,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2003,1,1,1,1,0
6023540460,343000,0.1839,0,0,6433.0,0,1,0,0,0,2030,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2015,1,1,1,1,0
6023580070,415000,0.2173,0,0,6433.0,1,1,0,0,0,2466,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2001,1,1,1,1,1
6023600130,308200,0.1578,0,0,1043.0,0,0,0,0,0,1919,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,1,1,1,0
6023610070,353750,0.1094,0,0,6433.0,0,1,0,0,0,2088,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,2002,1,0,1,1,1
6023630130,420000,0.16,0,0,4215.0,0,1,0,0,0,2310,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2001,1,1,1,1,0
6023630290,435000,0.1532,0,0,4215.0,0,1,0,0,0,2446,1.0,6,6,0,0,0,1,0,0,1,1.0,3,2.0,2003,1,1,1,1,0
6023630350,480000,0.1573,0,0,4215.0,0,1,0,0,0,3202,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.75,2002,1,1,1,1,0
6023660030,464950,0.2037,0,0,4215.0,0,1,0,0,1,2952,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
6023660040,470000,0.2141,0,0,4215.0,0,1,0,0,1,2793,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
6023680080,340000,0.1934,0,0,6433.0,0,0,0,0,0,2338,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,1,1,1,1
6023680240,307000,0.1215,0,0,6433.0,0,0,0,0,0,1718,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,0,1,1,1
6023680310,375950,0.2043,0,0,6433.0,0,0,0,0,0,2878,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2001,1,1,1,1,1
6023690210,347900,0.1506,0,0,6433.0,0,0,0,0,0,2183,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,0,1,1,0
6023920120,335000,0.1328,0,0,4215.0,0,1,0,0,0,1452,1.0,6,4,0,0,0,1,1,0,0,1.0,3,2.0,2002,1,1,1,1,1
6023940090,370000,0.109,0,0,6433.0,0,0,0,0,0,2896,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2004,1,1,1,1,1
6023940390,318500,0.114,0,0,6433.0,0,0,0,0,0,1646,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2002,1,1,1,1,1
6023970030,479996,0.1909,0,0,6433.0,0,1,0,0,0,3089,1.0,6,5,0,0,0,1,0,0,1,2.0,6,3.5,2003,1,0,1,1,0
6023980210,295500,0.1147,0,0,6433.0,0,0,0,0,0,1488,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2003,1,0,1,1,0
6023980590,362500,0.1147,0,0,6433.0,0,1,0,0,0,3033,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,0,1,1,0
6024020290,255000,0.1876,0,0,6433.0,0,0,1,1,0,1277,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2002,1,0,1,1,0
6024020680,275000,0.0758,0,0,6433.0,0,0,1,1,0,1312,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,0,1,1,0
6024020840,281500,0.0619,0,0,6433.0,0,0,1,1,0,1478,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,0,1,1,0
6024070480,90000,0.12,0,0,6433.0,0,0,0,0,0,1830,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,0,1,1,0
6024090040,350000,0.1432,0,0,6433.0,0,0,0,0,0,2110,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,0,1,1,0
6024090060,398000,0.1689,0,0,6433.0,0,0,0,0,0,2514,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,0,1,1,0
6024090280,432500,0.1639,0,0,6433.0,0,0,0,0,0,2516,1.0,6,7,0,0,0,1,1,0,2,2.0,4,2.5,2003,1,0,1,1,0
6024110190,344000,0.12,0,0,6433.0,0,0,0,0,0,2202,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2005,1,0,1,1,0
6024110570,335000,0.12,0,0,6433.0,0,0,0,0,0,2194,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2003,1,0,1,1,0
6024150190,317000,0.13,0,0,6433.0,0,1,0,0,0,2360,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,0,1,1,0
6024180060,305000,0.1,0,0,1043.0,0,0,0,0,0,1822,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,0,1,1,0
6024180080,305000,0.1,0,0,1043.0,0,0,0,0,0,1822,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003,1,0,1,1,0
6024200040,284900,0.2526,0,0,451.0,0,1,0,0,0,1352,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.5,2005,1,0,1,1,0
6024260030,335000,0.0966,0,0,4215.0,1,1,1,1,0,1647,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,1,1,1,0
6024290200,450000,0.1413,0,0,6433.0,0,0,0,0,0,2737,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2004,1,1,1,1,1
6024290230,479500,0.2252,0,0,6433.0,0,0,0,0,0,3150,1.0,6,7,0,0,0,1,1,0,2,2.0,4,2.5,2004,1,1,1,1,1
6024310520,330000,0.1148,0,0,6433.0,1,1,0,0,0,2822,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,0,1,1,0
6024311580,290000,0.1199,0,0,6433.0,1,1,0,0,0,1900,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2004,1,0,1,1,0
6024340160,423000,0.1378,0,0,6433.0,0,0,0,0,0,2784,1.0,6,7,0,0,0,0,1,0,1,2.0,5,2.5,2004,1,1,1,1,1
6024340340,465000,0.2067,0,0,6433.0,0,0,0,0,0,2699,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.75,2005,1,1,1,1,1
6024350040,313000,0.1084,0,0,6433.0,0,0,0,0,0,1312,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2004,1,1,1,1,1
6024350220,315000,0.1264,0,0,6433.0,0,0,0,0,0,1428,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,1,1,1,1
6024470140,340000,0.1125,0,0,6433.0,0,0,0,0,0,1803,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2010,1,1,1,1,0
6024470470,305000,0.1125,0,0,6433.0,0,0,0,0,0,2245,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2005,1,1,1,1,0
6024480220,289000,0.1149,0,0,1043.0,0,0,0,0,0,1770,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,1,1,1,0
6024490200,325000,0.1151,0,0,6433.0,0,0,0,0,0,2016,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2004,1,0,1,1,0
6024490910,345000,0.0987,0,0,6433.0,0,0,0,0,0,2662,1.0,6,5,0,0,0,0,1,0,1,2.0,5,2.5,2004,1,0,1,1,0
6024490920,310000,0.0987,0,0,6433.0,0,0,0,0,0,1871,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2004,1,0,1,1,0
6024530120,283100,0.1928,0,0,214.0,0,1,1,1,1,2569,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2005,0,0,1,1,0
6024530450,248000,0.1931,0,0,214.0,0,1,1,1,1,2470,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2005,0,0,1,1,0
6024530560,263500,0.1928,0,0,214.0,0,1,1,1,1,1763,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,0,0,1,1,0
6024530640,305000,0.1928,0,0,214.0,0,1,1,1,1,2166,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2004,0,0,1,1,0
6024540180,245500,0.26,0,0,214.0,0,1,1,1,1,1885,1.0,4,5,0,0,0,1,1,0,1,2.0,4,2.25,2004,0,0,1,1,0
6024610030,439900,0.19,0,0,6433.0,1,0,0,0,0,3050,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.75,2005,1,0,1,1,0
6024610360,469900,0.23,0,0,6433.0,1,0,0,0,0,3045,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
6024610480,480000,0.2,0,0,6433.0,1,0,0,0,0,2727,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.5,2006,1,0,1,1,0
6024610890,432000,0.2,0,0,6433.0,1,0,0,0,0,2817,1.0,6,6,0,0,0,1,1,0,1,2.0,4,3.0,2005,1,0,1,1,0
6024611970,535000,0.24,0,0,6433.0,1,0,0,0,0,3100,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2004,1,0,1,1,0
6024651940,316500,0.12,0,0,6433.0,1,1,0,0,0,2295,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2005,1,0,1,1,0
6024652030,359950,0.14,0,0,6433.0,1,1,0,0,0,3256,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
6024653250,323900,0.11,0,0,6433.0,1,1,0,0,0,2668,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.75,2005,1,0,1,1,0
6024653290,378500,0.11,0,0,6433.0,1,1,0,0,0,3026,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
6024654350,310000,0.15,0,0,6433.0,1,1,0,0,0,2126,1.0,6,5,0,0,0,0,1,0,0,2.0,3,2.5,2005,1,0,1,1,0
6024662690,347000,0.13,0,0,6433.0,1,1,0,0,0,2126,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
6024663040,321000,0.13,0,0,6433.0,1,1,0,0,0,2236,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
6024664150,322000,0.11,0,0,6433.0,1,1,0,0,0,2230,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.0,2005,1,0,1,1,0
6024664180,335000,0.11,0,0,6433.0,1,1,0,0,0,2168,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
6024680210,355000,0.1033,0,0,6433.0,0,0,1,0,0,2642,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2005,1,0,1,1,0
