Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
3875420080,260000,0.3115,0,0,6433.0,0,0,0,0,0,1136,1.0,6,4,0,0,0,1,1,0,1,1.0,2,1.5,1983,1,1,1,1,0
3875420210,270000,0.2876,0,0,6433.0,0,0,0,0,0,988,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1990,1,1,1,1,0
3875440070,255000,0.2073,0,0,6433.0,0,0,0,0,0,1472,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1984,1,1,1,1,0
3886400260,299950,0.2731,0,0,1428.0,0,0,0,0,0,1068,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1989,1,1,1,1,0
3900000800,352000,0.1377,0,0,1351.0,0,1,0,0,0,892,1.0,6,3,0,0,0,1,0,1,0,1.0,2,1.75,1988,1,1,1,1,1
3900001000,427000,0.1377,0,0,1351.0,0,1,0,0,0,1888,1.0,6,4,0,0,0,0,0,0,1,1.5,3,1.5,1996,1,1,1,1,1
3900002740,260000,0.1377,0,0,1351.0,0,1,0,0,0,995,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1974,1,1,1,1,1
3905000615,283575,0.1492,0,0,1351.0,1,1,0,0,0,1736,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2005,1,1,1,1,0
3905001014,258000,0.2238,0,0,1351.0,1,1,0,0,0,1870,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1980,1,1,1,1,1
3918000610,360000,0.3004,0,0,6433.0,0,0,0,0,0,1758,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.75,1990,1,0,1,1,0
3918000900,305000,0.2872,0,0,6433.0,0,0,0,0,0,1473,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1990,1,0,1,1,0
3918000980,317000,0.2882,0,0,6433.0,0,0,0,0,0,1618,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1991,1,0,1,1,0
3920300130,325000,0.2387,0,0,6433.0,0,0,0,0,0,1652,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1990,1,0,1,1,0
3920300330,325000,0.2929,0,0,6433.0,0,0,0,0,0,1392,1.0,6,5,0,0,0,0,1,0,1,2.0,3,1.75,1990,1,0,1,1,0
3920300340,309950,0.289,0,0,6433.0,0,0,0,0,0,1582,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.25,1989,1,0,1,1,0
3920300360,307500,0.282,0,0,6433.0,0,0,0,0,0,1276,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1990,1,0,1,1,0
3920300700,312000,0.2609,0,0,6433.0,0,0,0,0,0,1366,1.0,6,5,0,0,0,1,1,0,2,2.0,3,1.75,1990,1,0,1,1,0
3920320360,320000,0.2869,0,0,6433.0,0,0,0,0,0,2186,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.5,1990,1,1,1,1,0
3921010390,275000,0.1893,0,0,6433.0,0,1,0,0,0,987,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.0,1990,1,1,1,1,1
3921010720,257900,0.1497,0,0,6433.0,0,1,0,0,0,988,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1983,1,1,1,1,1
3921011280,255000,0.3257,0,0,6433.0,0,1,0,0,0,1080,1.0,6,3,0,0,0,1,1,0,0,1.0,3,1.0,1984,1,1,1,1,1
3921020390,285500,0.1695,0,0,6433.0,0,1,0,0,0,1008,1.0,6,4,0,0,0,0,1,0,1,1.0,3,2.0,1998,1,1,1,1,1
3925200010,190000,0.2573,0,0,46.0,1,1,0,0,0,1450,1.0,6,3,0,0,0,0,0,0,1,1.0,3,1.0,1978,1,1,1,1,1
3970000632,633000,0.5596,1,0,149.0,0,0,0,0,0,2748,1.0,6,5,0,0,0,1,1,1,1,2.0,4,2.75,1990,1,1,1,1,0
3970100010,305000,0.3934,0,0,24.0,0,1,0,0,0,1798,1.0,6,5,0,0,0,1,1,0,1,2.0,2,2.5,1989,1,1,1,0,0
3970100050,334000,0.3934,0,0,24.0,0,1,0,0,0,1775,1.0,6,5,0,0,0,1,1,0,1,2.0,2,2.5,1989,1,1,1,0,0
4000050040,455000,0.2757,0,0,1054.0,0,1,0,1,1,2329,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1993,1,1,1,1,1
4000090370,795000,0.3497,0,0,1054.0,0,0,0,0,0,2947,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.75,2000,1,1,1,1,1
4000230620,439000,0.2108,0,0,1351.0,0,1,0,0,1,3106,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1994,1,1,1,1,1
4000230750,448500,0.236,0,0,1351.0,0,1,0,0,1,2018,1.0,6,6,0,0,0,1,1,0,1,1.0,4,2.0,1998,1,1,1,1,1
4000270040,491000,0.1951,0,0,1351.0,0,0,0,0,0,2479,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.75,1998,1,1,1,1,1
4000270070,385000,0.3482,0,0,1351.0,0,0,0,0,0,1661,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1993,1,1,1,1,1
4000290080,385000,0.1033,0,0,1351.0,0,0,0,0,0,1998,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1994,1,1,1,1,1
4000320170,465000,0.3337,0,0,1054.0,0,0,0,1,0,1857,1.0,6,6,0,0,0,1,1,0,1,1.0,3,1.75,1993,1,1,1,1,1
4000320180,458500,0.3337,0,0,1054.0,0,0,0,1,0,1945,1.0,6,6,0,0,0,1,1,0,1,1.0,3,1.75,1993,1,1,1,1,1
4000330430,560000,0.227,0,0,1351.0,0,0,0,0,0,2364,1.0,6,6,0,0,0,0,1,0,1,2.0,4,2.5,1994,1,1,1,1,1
4000330740,585000,0.2516,0,0,1351.0,0,0,0,0,0,3080,1.0,6,6,0,0,0,0,1,0,1,2.0,4,2.5,1996,1,1,1,1,1
4000350440,530000,0.2875,0,0,1054.0,0,1,1,0,0,2187,1.0,6,6,0,0,0,0,1,0,2,2.0,4,2.5,2005,1,1,1,1,1
4000351140,475000,0.2493,0,0,1351.0,0,1,1,0,0,2142,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.75,2000,1,1,1,1,1
4000360120,739500,0.4370000000000001,0,0,324.0,0,0,0,0,0,1999,1.0,6,7,0,0,0,1,1,0,1,1.0,3,2.0,2017,1,0,1,1,0
4000360130,695000,0.515,0,0,324.0,0,0,0,0,0,2502,1.0,6,7,1,0,0,1,1,0,1,2.0,4,3.75,2000,1,0,1,1,0
4000360500,730000,0.4035,0,0,324.0,0,0,0,0,0,4101,1.0,6,9,0,0,0,1,1,0,2,2.0,4,3.5,1997,1,1,1,1,0
4000360610,695000,0.5123,0,0,324.0,0,0,0,0,0,3001,1.0,6,8,0,0,0,0,1,0,2,2.0,3,2.5,1994,1,0,1,1,0
4000400370,417500,0.2068,0,0,1054.0,0,0,1,0,0,1543,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1994,1,1,1,1,1
4000440010,340000,0.2892,0,0,1351.0,0,0,1,1,0,1448,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,1,1,1,1
4000480100,267000,0.14,0,0,1351.0,1,1,0,1,0,1313,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,1994,1,1,1,1,1
4000480320,309950,0.1952,0,0,1351.0,1,1,0,1,0,1277,1.0,6,6,0,0,0,0,1,0,1,1.0,3,2.0,1994,1,1,1,1,1
4000500211,429950,0.09,0,0,1351.0,0,0,0,0,0,1314,1.0,6,6,0,1,1,1,1,0,1,1.0,3,2.5,1999,1,1,1,1,1
4000560080,425000,0.3386,0,0,324.0,0,1,0,0,0,1855,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1994,1,0,1,1,0
4000560390,468000,0.3949,0,0,324.0,0,1,0,0,0,2036,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995,1,0,1,1,0
4000560820,474500,0.4567,0,0,324.0,0,1,0,0,0,2375,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,2002,1,0,1,1,0
4000630060,499000,0.2933,0,0,1054.0,0,1,0,1,0,2292,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1994,1,1,1,1,1
4000630140,589000,0.2954,0,0,1054.0,0,1,0,1,0,1375,1.0,6,6,0,1,1,1,1,0,1,1.0,3,2.75,1995,1,1,1,1,1
4000630310,485000,0.348,0,0,1054.0,0,1,0,1,0,2267,1.0,6,6,0,0,0,0,1,0,1,1.0,3,2.0,1995,1,1,1,1,1
4000670130,618210,0.2758,0,0,1054.0,0,1,0,1,1,2119,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,1,1,1,1
4000680230,303500,0.1896,0,0,1351.0,1,1,1,0,1,1861,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1998,1,1,1,1,1
4000730370,425000,0.3427,0,0,1054.0,0,1,0,1,0,2043,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.5,1995,1,1,1,1,1
4000750200,390000,0.2066,0,0,1054.0,0,0,1,0,0,1556,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1994,1,1,1,1,1
4000770130,449950,0.3727,0,0,1054.0,0,0,1,1,0,2111,1.0,6,6,0,0,0,0,1,0,1,2.0,4,3.0,1995,1,1,1,1,1
4000770310,424950,0.4554,0,0,1054.0,0,0,0,1,0,1890,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1994,1,1,1,1,1
4000780250,492000,0.3032,0,0,1351.0,0,0,0,0,0,2821,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1995,1,1,1,1,1
4000800200,372000,0.0641,0,0,1054.0,0,1,0,1,0,1514,1.0,6,5,0,0,0,0,1,0,1,1.5,3,2.5,1994,1,1,1,1,1
4000820250,550150,0.2754,0,0,1054.0,0,0,0,0,1,3060,1.0,6,6,0,0,0,1,1,0,2,2.0,5,2.5,1996,1,1,1,1,1
4000840040,467000,0.3099,0,0,1351.0,0,0,0,0,0,2872,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1995,1,1,1,1,1
4000860130,270000,0.2098,0,0,1054.0,0,0,0,1,0,1254,1.0,6,5,0,0,0,0,1,0,1,2.0,2,2.25,1994,1,1,1,1,1
4000890130,411500,0.3638,0,0,324.0,0,0,0,0,0,1625,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,0,1,1,0
4000970050,390000,0.223,0,0,1351.0,0,0,0,0,0,1848,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1998,1,1,1,1,1
4001010160,325000,0.3443,0,0,324.0,0,1,0,0,0,1457,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2001,1,1,1,1,0
4001060220,290000,0.1285,0,0,1351.0,0,0,0,0,0,1454,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.25,1996,1,1,1,1,0
4001120480,292000,0.6144,0,0,176.0,0,1,0,1,0,1638,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1995,1,0,1,0,0
4001120620,292000,0.4643,0,0,176.0,0,1,0,1,0,1393,1.0,6,4,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,0,1,0,0
4001170040,535000,0.3041,0,0,1054.0,0,1,1,1,0,2758,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.5,1996,1,1,1,1,1
4001320110,320000,0.1441,0,0,1351.0,1,1,0,1,0,1632,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,1,1,1,1
4001330030,399900,0.2759,0,0,1054.0,0,1,0,0,1,1344,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,1
4001370140,250000,0.55,0,0,176.0,0,1,0,1,0,2194,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1997,1,0,1,0,0
4001370580,300000,0.344,0,0,176.0,0,1,0,0,0,1508,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1996,1,0,1,0,0
3430600061,640000,0.2893,1,0,324.0,0,0,0,0,0,3173,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2006,1,0,1,1,0
3440001190,266000,0.3488,0,0,1275.0,0,1,0,1,0,968,1.0,6,3,0,0,0,1,1,0,1,1.0,3,1.0,1979,1,1,1,1,0
3440002260,490000,0.4082,0,0,1275.0,0,0,0,0,0,2675,1.0,6,6,1,1,1,1,1,0,1,1.0,3,1.75,1987,1,1,1,1,0
3440003000,255000,0.4366,0,0,1275.0,0,0,0,0,0,1190,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,2003,1,1,1,1,0
3440200170,339950,0.3208,0,0,1275.0,0,0,0,0,0,1468,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.75,1992,1,1,1,1,0
3440200310,710000,0.5144,1,0,1275.0,0,0,0,0,0,3410,1.0,6,6,0,0,0,0,0,0,1,1.0,3,2.25,1991,1,1,1,1,0
3450000693,425000,0.1377,0,0,1054.0,0,1,0,1,0,1698,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
3450002040,456000,0.2066,0,0,1054.0,0,1,0,1,0,1713,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1993,1,1,1,1,0
3450002200,450000,0.1377,0,0,1054.0,0,1,0,1,0,1641,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1997,1,1,1,1,0
3485011630,249900,0.1721,0,0,5407.0,0,1,0,0,0,1518,1.0,6,4,0,0,0,1,0,0,2,1.0,3,1.0,1982,1,1,1,1,0
3485012290,260000,0.1721,0,0,5407.0,0,1,0,0,0,1125,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.75,1987,1,1,1,1,0
3485016703,267625,0.1721,0,0,5407.0,0,1,0,0,0,1056,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1990,1,1,1,1,0
3485017402,220000,0.1721,0,0,5407.0,0,1,0,0,0,1041,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1987,1,1,1,1,0
3485017840,307500,0.1147,0,0,5407.0,0,1,0,0,0,1967,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2010,1,1,1,1,0
4001440650,410000,0.1717,0,0,1351.0,0,1,0,1,0,2507,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2001,1,1,1,1,0
4001440750,425000,0.1717,0,0,1351.0,0,1,0,1,0,2450,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
4001460270,389000,0.1188,0,0,1351.0,0,0,0,0,0,2004,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,1
4001460310,362500,0.1034,0,0,1351.0,0,0,0,0,0,1941,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,1
4001470020,590000,0.3657,0,0,1054.0,0,1,0,1,0,2628,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,1,1,1,1
4001470060,670000,0.4046,0,0,1054.0,0,1,0,1,0,2217,1.0,6,8,0,1,1,1,1,0,1,2.0,4,3.25,2000,1,1,1,1,1
4001470130,559000,0.365,0,0,1054.0,0,1,0,1,0,2893,1.0,6,8,0,0,0,1,1,0,1,2.0,4,2.5,1998,1,1,1,1,1
4001500070,485000,0.2343,0,0,1351.0,0,0,0,0,0,2124,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,2005,1,1,1,1,1
4001580130,535900,0.3535,0,0,1054.0,0,0,0,0,0,2328,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
4001610100,499750,0.3719,0,0,324.0,0,1,0,1,0,2442,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,0,1,1,0
4001640700,512000,0.3373,0,0,324.0,0,0,0,0,0,2223,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2002,1,0,1,0,0
4001640730,405000,0.3415,0,0,324.0,0,0,0,0,0,1920,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,2000,1,0,1,0,0
4001640780,439999,0.3497,0,0,324.0,0,0,0,0,0,1901,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2001,1,0,1,0,0
4001680120,346000,0.1527,0,0,46.0,1,1,0,0,0,1668,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,1999,1,1,1,1,1
4001720230,395353,0.1492,0,0,1351.0,0,0,0,0,0,2002,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1999,1,1,1,1,0
4001720330,445000,0.1706,0,0,1351.0,0,0,0,0,0,2294,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
4001720440,494400,0.1386,0,0,1351.0,0,0,0,0,0,2657,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
4001730150,580000,0.1763,0,0,1351.0,0,1,1,0,0,2862,1.0,6,6,0,0,0,1,1,0,2,2.0,4,3.0,2001,1,1,1,1,1
4001730390,550000,0.1923,0,0,1351.0,0,1,1,0,0,2996,1.0,6,6,0,0,0,1,1,0,2,2.0,4,3.0,2000,1,1,1,1,1
4001740010,358000,0.1167,0,0,1351.0,0,1,0,0,0,1570,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2000,1,1,1,1,1
4001970450,450000,0.1768,0,0,1351.0,0,0,0,0,0,2314,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,1,1,1,1
4001970760,499999,0.2143,0,0,1351.0,0,0,0,0,0,2594,1.0,6,5,0,0,0,1,1,0,1,2.0,6,3.0,2001,1,1,1,1,0
4002170040,490661,0.3493,0,0,324.0,0,0,0,0,0,2169,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.5,2004,1,1,1,1,0
4002190580,321000,0.04,0,0,1351.0,0,0,0,0,0,1561,1.0,6,5,0,1,0,0,0,0,1,2.0,2,2.5,2009,1,1,1,1,1
4002250300,425000,0.1194,0,0,1351.0,0,0,1,1,0,2709,1.0,6,7,0,0,0,0,1,0,1,2.0,3,2.5,2010,1,1,1,1,1
4002270860,389000,0.0843,0,0,1351.0,0,0,0,0,0,2192,1.0,6,5,0,0,0,1,1,0,1,2.0,4,1.75,2005,1,1,1,1,1
4002271160,299990,0.0396,0,0,1351.0,0,0,0,0,0,1708,1.0,6,5,0,1,0,0,0,0,1,2.0,4,2.5,2005,1,1,1,1,1
4002271330,315000,0.0642,0,0,1351.0,0,0,0,0,0,1708,1.0,6,5,0,1,0,1,0,0,1,2.0,3,2.5,2006,1,1,1,1,1
4002320430,769950,0.3861,0,0,324.0,0,0,0,0,0,3240,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,0,1,1,0
4002350010,649000,0.16,0,0,46.0,0,0,0,1,0,3038,1.0,6,8,0,0,0,1,1,0,1,1.0,4,2.75,2018,1,1,1,1,1
4002360540,575000,0.1603,0,0,1351.0,1,1,1,1,0,2976,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.5,2007,1,1,1,1,1
3514400050,320000,0.2066,0,0,6433.0,0,0,1,1,0,1490,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1992,1,0,1,1,1
3520200010,207000,0.3236,0,0,5407.0,0,1,0,0,0,910,1.0,6,3,0,0,0,1,0,0,1,1.0,2,1.0,1982,1,1,1,1,0
3575000641,217000,0.211,0,0,23.0,0,0,1,1,0,890,1.0,6,4,1,0,0,1,0,0,0,1.0,2,1.0,1975,1,0,1,1,0
3575000760,290000,0.2029,0,0,23.0,0,0,1,0,0,1370,1.0,6,5,0,0,0,0,0,0,0,1.0,3,1.0,2002,1,0,1,1,0
