Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
6532510080,357000,0.3512,0,0,451.0,1911,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1991
6532510190,420000,0.3053,0,0,451.0,2076,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1987
6532520670,318000,0.3305,0,0,451.0,1994,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,1987
6535600280,540000,0.3675,1,0,1351.0,2541,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.75,1994
6550200750,380000,0.1147,0,0,943.0,2106,1.0,6,5,0,0,0,0,0,0,1,1.5,4,2.25,2000
6570000513,385000,0.3023,0,0,56.0,1864,1.0,6,5,0,0,0,0,0,1,0,1.0,3,2.5,1983
6590000575,280000,0.1606,0,0,943.0,1629,1.0,6,4,0,0,0,1,1,0,0,2.0,5,1.75,1997
6590000671,303000,0.2755,0,0,943.0,2610,1.0,5,3,0,0,0,0,0,0,1,2.5,3,1.75,1975
6595200560,270625,0.1147,0,0,1054.0,1068,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1965
6603100070,337950,0.1652,0,0,46.0,1873,1.0,6,4,0,0,0,1,0,0,1,2.0,4,1.75,1999
6610000700,363000,0.1469,0,0,1054.0,1504,1.0,6,5,0,0,0,1,0,0,1,1.0,3,1.5,1980
6610000730,315000,0.1434,0,0,1054.0,1116,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.0,1978
6610001092,310000,0.1721,0,0,1054.0,900,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1984
6615000580,245000,0.1423,0,0,943.0,1539,1.0,6,4,0,0,0,1,0,1,1,1.5,3,1.0,1972
6640000523,280000,0.206,0,0,943.0,1236,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.25,1984
6640000802,273000,0.2272,0,0,943.0,1704,1.0,6,4,0,0,0,1,1,0,0,2.0,3,2.5,1995
6640000899,297500,0.1262,0,0,943.0,1480,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1999
6640000970,307000,0.2258,0,0,943.0,1354,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.5,1985
6645001171,720000,0.3269,0,0,5407.0,2004,1.0,6,1,0,0,0,1,0,0,0,4.0,4,4.0,1995
6661000670,160000,0.2134,0,1,91.0,672,1.0,6,1,1,0,0,1,0,0,1,1.0,1,1.0,1987
6661000810,305000,0.244,0,1,91.0,1680,1.0,6,5,0,1,1,1,1,0,1,2.0,3,2.0,1990
6661001870,93000,0.2405,0,0,91.0,1343,0.5,6,5,0,0,0,1,1,0,0,1.0,3,1.75,2019
6661200320,20000,0.3169,0,0,91.0,1432,1.0,6,5,0,0,0,1,1,0,0,1.0,3,1.75,2018
6661200420,236000,0.2152,0,0,91.0,1768,1.0,6,5,0,0,0,1,0,0,0,2.0,3,2.5,2007
6661200870,231750,0.2696,0,0,91.0,1194,1.0,6,4,0,0,0,1,1,0,1,1.0,3,2.0,2000
6661201840,160000,0.2068,0,0,91.0,960,1.0,6,5,0,0,0,0,0,0,0,1.0,2,2.0,2016
6661202040,175000,0.2088,1,0,91.0,1296,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,2017
6661202550,200000,0.2198,0,0,91.0,1296,1.0,6,5,0,0,0,1,0,0,0,1.0,3,2.0,2017
6664020100,181650,0.1549,0,0,943.0,1336,1.0,5,3,0,0,0,1,1,0,0,2.0,4,1.5,1983
6664020200,306000,0.1549,0,0,943.0,1336,1.0,6,4,0,0,0,0,1,0,0,2.0,4,1.5,1995
6670200100,425000,0.5153,0,0,1043.0,1500,1.0,6,5,0,1,1,1,1,0,1,1.0,4,2.25,1987
6680300011,320000,0.2196,0,0,1351.0,1954,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.25,1980
6680300090,340000,0.2789,0,0,1351.0,2032,1.0,6,5,0,1,1,1,0,0,1,1.0,4,2.5,1982
6690000610,284500,0.1515,0,0,943.0,1412,1.0,6,3,0,0,0,0,0,0,0,1.0,3,1.0,1989
6690001010,210000,0.0688,0,0,943.0,1048,1.0,6,4,0,0,0,1,0,0,0,1.5,2,1.0,1961
6690001600,75000,0.1147,0,0,943.0,2237,0.25,6,5,0,0,0,0,1,0,0,1.0,4,2.5,2018
6690200020,325000,0.1377,0,0,943.0,1641,1.0,6,5,0,0,0,0,0,0,1,1.0,3,2.0,1994
6705000630,465000,0.0918,0,0,1054.0,1934,1.0,6,4,0,0,0,0,0,0,0,2.0,2,2.0,1970
6705002440,370000,0.1497,0,0,1054.0,1889,1.0,6,5,0,0,0,0,0,0,1,2.5,2,1.75,1969
6720120570,269998,0.2016,0,0,46.0,1600,1.0,6,4,0,0,0,1,1,0,1,1.0,4,1.0,1991
6720510280,317500,0.2714,0,0,1275.0,1426,1.0,5,5,0,0,0,0,1,0,1,2.0,3,2.25,1989
6720510300,362000,0.3389,0,0,1275.0,2436,1.0,6,4,0,0,0,0,0,0,1,2.0,3,1.75,1994
6723000840,479000,0.2478,0,0,1351.0,2432,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.0,1985
6735000772,238000,0.2341,0,0,943.0,1398,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1974
6755250010,150000,0.2146,0,0,1043.0,1932,1.0,6,3,0,0,0,0,0,0,1,2.0,3,1.75,1986
6755250270,223000,0.1893,0,0,1043.0,1100,1.0,6,4,0,0,0,1,0,0,0,1.0,3,2.0,2008
6775500020,396000,0.1464,0,0,1054.0,1523,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.5,1980
6775500070,286000,0.1432,0,0,1054.0,900,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.0,1984
6775500100,388000,0.1432,0,0,1054.0,2142,1.0,6,5,0,0,0,0,0,0,0,3.0,3,1.5,1994
6775700040,305000,0.0955,0,0,1054.0,1304,1.0,6,5,0,0,0,1,1,0,1,1.0,2,1.75,1990
6775760100,286000,0.0839,0,0,1054.0,1159,1.0,6,5,0,0,0,1,1,0,1,1.0,2,1.75,1991
6776000630,270000,0.1285,0,0,6433.0,1066,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.0,1983
6776001000,299000,0.1399,0,0,6433.0,1683,1.0,6,4,0,0,0,1,1,0,1,2.0,3,1.5,1985
6776030110,382000,0.2936,0,0,6433.0,2538,1.0,6,4,0,0,0,1,1,0,1,2.0,3,2.5,1991
6776030540,330000,0.2862,0,0,6433.0,1476,1.0,6,5,0,0,0,1,1,0,2,2.0,3,1.5,1990
6800000620,360000,0.1377,0,0,1351.0,1056,1.0,6,4,0,0,0,0,0,0,0,1.0,2,1.0,1963
6800001720,298000,0.1262,0,0,1351.0,1107,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1982
6805000570,245000,0.1434,0,0,943.0,970,1.0,6,4,0,1,1,1,0,1,1,1.0,2,1.0,1978
6825000510,289000,0.1721,0,0,1351.0,1828,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.75,1976
6902720160,185000,0.2271,0,0,943.0,1513,0.925,6,5,0,0,0,0,0,0,0,1.0,3,2.0,1986
6903200190,300000,0.3535,0,0,5407.0,1954,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.25,1984
6905000700,168000,0.1377,0,0,5407.0,1440,1.0,6,5,0,0,0,1,0,0,1,1.0,4,1.0,1995
6905001271,265000,0.1434,0,0,5407.0,1676,1.0,6,3,0,0,0,0,0,0,1,1.0,2,1.0,1976
6905001890,287950,0.1721,0,0,5407.0,2000,1.0,6,4,0,0,0,0,0,0,1,1.5,3,1.75,1971
6905003560,115000,0.1434,0,0,5407.0,768,1.0,6,3,0,0,0,1,1,0,1,1.0,2,1.0,1978
6905003660,262650,0.1434,0,0,5407.0,1012,1.0,6,4,1,0,0,1,1,0,0,1.0,4,1.0,1985
6905004284,215000,0.0516,0,0,5407.0,1209,1.0,6,4,0,0,0,0,1,0,0,2.0,3,2.5,1998
6905004285,234900,0.0516,0,0,5407.0,1209,1.0,6,4,0,0,0,0,1,0,0,2.0,3,2.5,1998
6905004287,230000,0.0516,0,0,5407.0,1209,1.0,6,4,0,0,0,0,1,0,0,2.0,3,2.5,2000
6905004532,233000,0.1148,0,0,5407.0,1258,1.0,6,4,0,0,0,1,1,0,0,1.0,3,2.0,2004
6905004603,65000,0.0789,0,0,5407.0,756,0.3,6,3,0,0,0,0,0,0,0,1.0,2,2.0,2019
6925000600,197500,0.2355,1,0,91.0,1052,1.0,6,3,0,0,0,1,0,0,1,1.5,2,1.0,1988
6925200410,195000,0.2244,0,0,91.0,1120,1.0,6,4,0,0,0,1,0,0,1,1.5,2,2.0,1988
6930070340,500000,0.3122,0,0,1054.0,2176,1.0,6,5,0,0,0,0,0,0,1,2.0,4,3.75,2000
6936100032,264950,0.1893,0,0,1428.0,2276,1.0,6,5,0,0,0,0,0,0,1,2.0,2,1.75,1988
6936100340,228000,0.2098,0,0,1428.0,1344,1.0,6,5,0,0,0,1,0,0,0,1.0,3,1.5,2002
6936200150,270000,0.1893,0,0,1428.0,996,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.75,1997
6936300030,195000,0.1893,0,0,1428.0,1336,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.75,1994
6936300140,290000,0.1893,0,0,1428.0,1467,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,1994
6936400050,290000,0.1893,0,0,1428.0,1629,1.0,6,5,0,0,0,1,1,0,0,2.0,3,3.0,2004
6936400630,315950,0.1893,0,0,1428.0,1452,0.8,6,4,0,0,0,1,1,0,0,2.0,3,2.5,2018
6936400712,290000,0.1893,0,0,1428.0,1136,1.0,6,5,0,0,0,1,1,0,0,1.0,3,1.5,2002
6936401170,282000,0.272,0,1,1428.0,1339,1.0,6,4,0,0,0,0,1,0,0,2.0,3,2.0,2002
6995101200,245000,0.2272,0,0,1428.0,1566,1.0,6,6,0,0,0,1,0,0,1,1.0,3,2.0,2006
6995102190,39000,0.1931,0,0,1428.0,1073,1.0,6,4,0,0,0,0,0,0,0,1.0,3,2.0,1988
6995201190,80000,0.1893,0,0,1428.0,1460,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2019
6995320840,260000,0.1928,0,0,1428.0,1376,1.0,6,5,0,0,0,1,0,0,0,1.0,3,1.75,2001
6995320950,295000,0.1928,0,0,1428.0,1523,0.6,6,4,0,0,0,1,1,0,0,2.0,3,2.5,2018
6995323330,225000,0.1807,0,0,1428.0,1092,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,2003
6995323430,225000,0.2006,1,0,1428.0,1248,1.0,6,5,0,1,1,1,0,0,1,1.0,3,2.0,1985
6995323860,75000,0.1994,0,0,1428.0,1344,1.0,6,5,0,0,0,1,0,0,1,1.0,2,1.5,1977
6995324680,105000,0.1944,0,0,1428.0,1596,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.0,1992
6995325830,240000,0.1983,0,0,1428.0,1296,1.0,6,7,0,0,0,1,0,0,0,1.0,3,2.0,2001
6995325860,285000,0.1983,1,0,1428.0,1197,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2002
6995326060,120400,0.202,1,0,1428.0,729,1.0,6,1,0,0,0,0,0,0,1,1.0,2,1.0,1974
6995326670,257500,0.1919,0,0,1428.0,1901,1.0,6,5,0,0,0,1,0,0,0,1.0,3,2.0,2001
6995326910,300000,0.2008,0,0,1428.0,1434,1.0,6,4,0,0,0,1,0,0,0,1.0,3,2.0,2001
6995327101,300000,0.2113,0,0,1428.0,2155,1.0,6,4,0,0,0,0,0,0,0,2.0,2,2.0,1998
6995400030,255000,0.287,0,0,1428.0,2240,1.0,6,5,0,0,0,0,0,0,0,2.0,3,2.0,2014
6995400470,147000,0.2903,0,0,1428.0,2780,1.0,6,6,0,0,0,0,0,0,1,1.0,3,2.0,1988
6995400970,240000,0.3137,0,0,1428.0,2542,1.0,6,5,0,0,0,0,0,0,0,1.0,2,2.0,1993
7000080080,350000,0.2847,0,0,1428.0,1734,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1993
7000090800,375000,0.4583,0,0,1428.0,1796,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1993
7000120020,377500,0.3528,0,0,1428.0,1660,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1994
7000150030,388000,0.4631,0,0,1275.0,2077,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1993
7000160180,345000,0.3361,0,0,1428.0,1568,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1993
7000160490,385000,0.3558,0,0,1428.0,1792,1.0,6,5,0,0,0,1,1,0,1,2.0,4,1.75,2001
7000210160,350000,0.2884,0,0,1428.0,1624,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995
7000210200,367950,0.2869,0,0,1428.0,1903,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995
7000210230,323700,0.2876,0,0,1428.0,1492,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995
7000210410,370000,0.2869,0,0,1428.0,1684,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995
7000210540,369950,0.2512,0,0,1428.0,1639,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1994
7000220500,328000,0.5223,0,0,1428.0,1268,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,1995
7000220750,400000,0.4236,0,0,1428.0,1558,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1994
7000220800,415000,0.4148,0,0,1428.0,1996,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1995
7000230910,299000,0.252,0,0,1428.0,1176,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995
7000280100,344000,0.2341,0,0,1428.0,1897,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1995
7000280140,359950,0.2424,0,0,1428.0,1770,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,1994
7000300050,345000,0.3846,0,0,1428.0,2120,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,1995
7000300300,406500,0.3144,0,0,1428.0,2306,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1995
7000310220,545000,0.3196,1,0,1275.0,2294,1.0,6,6,0,0,0,1,1,0,1,1.0,3,1.75,1995
7000320100,375000,0.3059,0,0,1428.0,2149,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2005
7000370100,352000,0.4132,0,0,1428.0,1572,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996
7000390830,338000,0.2838,0,0,1428.0,1606,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.0,1995
7000400970,290000,0.1909,0,0,1428.0,1583,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2003
7000421500,350000,0.2661,0,0,1428.0,1944,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995
7000421630,349450,0.2676,0,0,1428.0,1629,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995
7000421780,322000,0.2342,0,0,1428.0,1172,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995
7000450270,318000,0.1801,0,0,1428.0,1732,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000
7000460250,430000,0.4846,0,0,1275.0,1913,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1995
7000460320,484500,0.3458,0,0,1275.0,2142,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1996
7000490170,320000,0.3443,0,0,1428.0,1309,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996
7000500330,257000,0.1657,0,0,1428.0,1288,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1996
7000510060,535000,0.4654,0,0,1275.0,3176,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.5,1997
7000540250,260500,0.1652,0,0,1428.0,1232,1.0,6,4,0,0,0,1,1,0,0,1.0,4,2.0,1996
7000540450,255000,0.1722,0,0,1428.0,1372,1.0,6,4,0,0,0,1,1,0,0,1.0,4,2.0,1996
7000550350,273000,0.1652,0,0,1428.0,1416,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1996
7000550400,300000,0.1652,0,0,1428.0,1092,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1996
7000550680,228000,0.1955,0,0,6433.0,1092,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1996
7000550920,286575,0.2689,0,0,6433.0,1416,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996
7000560290,360000,0.318,0,0,1275.0,1433,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995
7000560400,417000,0.2359,0,0,1275.0,2252,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995
7000560600,399950,0.2083,0,0,1275.0,1804,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.75,1997
7000560680,445000,0.2306,0,0,1275.0,1930,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996
7000560710,405000,0.1952,0,0,1275.0,2226,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1996
7000640140,325000,0.208,0,0,1428.0,1775,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,1997
6531500210,510514,0.4958,0,0,149.0,1375,1.0,6,6,0,1,1,1,1,0,1,1.0,4,3.0,1993
6532520110,370000,0.28,0,0,451.0,2159,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987
6550200070,400000,0.1377,0,0,943.0,2646,1.0,6,5,0,0,0,1,0,0,2,2.5,4,2.5,1979
6550200102,242000,0.1212,0,0,943.0,800,1.0,6,3,0,0,0,1,0,0,1,1.0,2,1.0,1980
6550200760,330000,0.1056,0,0,943.0,1576,1.0,6,4,0,0,0,0,0,0,0,1.0,2,1.0,1980
6590000661,230000,0.1377,0,0,943.0,780,1.0,6,3,0,0,0,1,0,0,1,1.0,2,1.0,1980
6595000680,280000,0.1147,0,0,1054.0,752,1.0,6,3,0,0,0,1,0,1,1,1.0,2,1.0,1970
6595200502,274000,0.1147,0,0,1054.0,1672,1.0,4,4,0,0,0,0,0,0,0,1.5,3,1.0,1954
6610000910,305500,0.1434,0,0,1054.0,1414,1.0,6,4,0,1,0,1,0,1,1,1.5,4,1.5,1975
6610001320,150000,0.0717,0,0,1054.0,671,1.0,6,5,0,0,0,0,0,0,0,1.0,1,1.0,1976
6615001050,265000,0.1434,0,0,943.0,1628,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1974
6615001610,265000,0.1434,0,0,943.0,922,1.0,6,4,1,1,0,0,0,0,0,1.0,4,1.0,1975
6615001710,203700,0.1406,0,0,943.0,1323,1.0,4,4,0,1,0,1,0,0,0,1.5,3,1.5,1970
6615001940,162500,0.1147,0,0,943.0,832,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1980
6635000600,262000,0.0826,0,0,943.0,988,1.0,6,4,0,0,0,1,0,0,1,1.0,2,1.75,1997
7000670170,400000,0.2346,0,0,1428.0,2325,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1998
7000670600,283000,0.3278,0,0,1428.0,2063,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.75,1996
7000730390,450000,0.2829,0,0,1428.0,2887,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999
7000730620,397000,0.262,0,0,1428.0,2701,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2000
7000750790,408000,0.2773,0,0,1428.0,2676,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998
7000790090,450000,0.1976,0,0,1275.0,2124,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1997
7000790280,481150,0.1989,1,0,1275.0,2150,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.75,1998
7000790300,482000,0.251,1,0,1428.0,2359,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1998
7000790670,430000,0.2094,0,0,1275.0,2076,1.0,6,6,0,0,0,0,1,0,1,2.0,4,2.5,1998
7000800070,416575,0.4133,0,0,1428.0,1843,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,1997
7000810310,350000,0.1545,0,0,1275.0,1553,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998
7000810610,395000,0.1853,0,0,1275.0,2048,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,1997
7000900140,390000,0.2413,0,0,1275.0,1660,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1998
7000910140,350000,0.2871,0,0,1428.0,1665,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1998
7000940170,265000,0.1654,0,0,1428.0,1208,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998
7000970020,445000,0.3322,0,0,1275.0,2146,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,1999
7000970310,454000,0.3914,0,0,1275.0,2356,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1999
7001010070,390000,0.2196,0,0,1275.0,1563,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1998
7001020190,340000,0.1346,0,0,1275.0,1541,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1998
7001050190,340000,0.1227,0,0,1275.0,1381,1.0,6,4,0,0,0,1,1,0,1,2.0,3,2.5,1999
7001060100,339500,0.4952,0,0,1275.0,1678,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999
7001090560,415000,0.0981,0,0,1275.0,2024,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2000
7001110070,427500,0.2257,0,0,1275.0,2680,1.0,6,6,0,0,0,1,1,0,1,2.0,5,2.5,1999
7001110360,501000,0.1262,0,0,1275.0,2759,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2000
7001110460,413000,0.1312,0,0,1275.0,2234,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1999
7001120070,388000,0.2455,0,0,1275.0,1559,1.0,6,5,0,1,1,1,1,0,1,1.0,3,3.0,1998
7001140020,351000,0.1454,0,0,1275.0,1931,1.0,6,6,0,0,0,0,1,0,1,2.0,3,2.5,2000
7001150450,462000,0.1804,0,0,1428.0,2390,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1999
7001190090,690000,0.5838,0,0,1275.0,4081,1.0,6,7,0,0,0,1,1,0,2,2.0,4,3.5,2001
7001210210,423950,0.2161,1,0,1275.0,1970,1.0,6,5,0,1,1,1,1,0,0,1.0,3,2.0,2002
7001220140,465000,0.4729,1,0,94.0,2252,1.0,6,7,0,0,0,1,1,0,1,1.0,3,2.5,2001
7001250220,499950,0.2299,0,0,1275.0,3021,1.0,6,6,0,0,0,1,1,0,2,2.0,6,3.5,2000
7001270700,355000,0.1482,0,0,1428.0,1416,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2000
7001271270,360000,0.1295,0,0,1428.0,1994,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2002
6645000700,238500,0.2892,0,0,5407.0,1708,0.95,6,3,0,0,0,0,0,0,0,2.0,2,1.0,1980
6645000751,257000,0.2203,0,0,5407.0,1694,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.5,1984
6645000860,70000,0.1377,0,0,5407.0,764,1.0,5,2,0,0,0,1,0,0,0,1.0,2,1.0,1975
6661000880,304000,0.2786,0,0,91.0,2320,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.5,2006
6661001470,45000,0.3117,0,0,91.0,1353,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2018
6661002001,133222,0.5291,0,0,91.0,2700,1.0,6,4,0,0,0,0,0,0,1,2.0,2,2.0,1993
6661002240,110000,0.264,0,0,91.0,924,1.0,6,3,0,0,0,1,0,0,0,1.0,3,2.0,1987
6661002280,106400,0.2458,0,0,91.0,768,1.0,6,1,0,0,0,1,0,0,1,2.0,1,1.0,1986
6661200290,289950,0.2415,0,0,91.0,1463,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2017
6661200380,75000,0.2646,0,0,91.0,672,1.0,6,1,0,0,0,1,0,0,1,1.0,2,1.0,1980
6661200620,38900,0.2747,0,0,91.0,968,1.0,6,3,0,0,0,1,0,0,0,1.0,2,1.0,1977
6661201710,69000,0.2353,0,0,91.0,666,1.0,6,3,1,0,0,1,0,0,1,1.0,1,1.0,2008
6661201990,85000,0.242,0,0,91.0,864,1.0,6,5,0,0,0,1,0,0,0,1.0,2,1.5,1984
6664030030,265000,0.117,0,0,943.0,1292,1.0,6,4,0,0,0,0,0,0,1,1.0,4,1.75,2000
6664030090,230000,0.117,0,0,943.0,884,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1990
6664030130,250000,0.117,0,0,943.0,1065,1.0,6,3,0,0,0,0,1,0,1,1.0,3,1.0,1984
6690001262,325000,0.1377,0,0,943.0,1522,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2018
6690001540,315000,0.1377,0,0,943.0,1440,1.0,6,5,0,0,0,1,0,0,0,2.0,3,2.0,1986
6690001780,239950,0.1377,0,0,943.0,1448,1.0,5,4,0,0,0,0,0,0,0,1.0,4,1.0,1965
6690200230,380000,0.2754,0,0,943.0,2547,1.0,6,4,0,0,0,0,0,0,0,1.5,4,2.25,1998
6690200260,262000,0.1377,0,0,943.0,1064,1.0,6,3,0,0,0,0,0,0,1,1.0,1,1.0,1976
6690200320,165000,0.1377,0,0,943.0,1200,1.0,4,4,0,0,0,0,0,0,0,1.0,3,1.0,1974
6690200670,305000,0.1377,0,0,943.0,1636,1.0,6,5,0,0,0,0,0,0,1,1.5,4,1.5,1997
6705001500,400000,0.0918,0,0,1054.0,1708,1.0,6,5,0,0,0,1,1,0,1,1.5,3,1.75,1980
6705002860,345000,0.1377,0,0,1054.0,1157,1.0,6,5,1,1,0,1,0,0,0,1.0,2,1.75,1975
7001271900,322500,0.1142,0,0,1428.0,1556,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2001
7001271980,335500,0.0845,0,0,1428.0,1556,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2002
7001272030,313000,0.1135,0,0,1428.0,1826,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2002
7001272210,256301,0.1191,0,0,1428.0,1762,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2001
7001272290,335000,0.0886,0,0,1428.0,1501,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001
7001273040,289972,0.1377,0,0,1428.0,1909,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001
7001300290,435000,0.1389,0,0,1275.0,2306,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.75,2002
7001330400,390000,0.1901,0,0,1275.0,1799,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2001
7001330570,340000,0.127,0,0,1275.0,1299,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001
7001330580,422000,0.1876,0,0,1275.0,1831,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002
7001340530,560000,0.2235,0,0,1275.0,3030,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,2002
7001360230,375950,0.1342,0,0,1275.0,1902,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001
