Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
420281068,377000,0.132,0,0,4215.0,0,1,0,1,0,1668,1.0,6,4,0,1,1,1,0,0,1,1.5,3,3.5,1977,1,1,1,1,1
420282081,307000,0.21,0,0,4215.0,0,1,0,1,1,1369,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1985,1,1,1,1,0
420283012,400000,0.3684,0,0,4215.0,0,1,0,1,0,2810,1.0,6,4,0,0,0,0,0,0,0,2.0,3,1.75,1997,1,1,1,1,1
420283075,270000,0.1,0,0,4215.0,0,1,0,1,0,775,1.0,6,4,0,0,0,0,1,0,0,1.0,2,1.0,2000,1,1,1,1,1
420294026,195000,0.1893,0,0,4215.0,0,0,0,0,0,2252,1.0,6,3,0,0,0,0,0,0,1,3.5,5,3.0,1977,1,1,1,1,0
420302051,435000,0.56,0,0,4215.0,0,0,0,0,0,1500,1.0,6,5,0,1,1,1,0,0,1,1.0,5,2.75,1997,1,1,1,1,0
420312075,284950,0.21,0,0,4215.0,0,1,0,0,0,1552,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1984,1,1,1,1,0
420315007,408750,0.2275,0,0,4215.0,0,1,0,0,0,1980,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2004,1,1,1,1,0
420315029,396000,0.38,1,0,4215.0,0,1,0,0,0,2094,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,1996,1,1,1,1,0
420323058,549000,0.33,0,0,4215.0,0,0,0,0,0,2499,1.0,6,7,0,0,0,1,1,0,1,1.0,3,2.5,2016,1,1,1,1,1
420332028,469950,0.202,0,0,4215.0,0,1,0,1,0,2304,1.0,6,4,0,0,0,0,0,0,1,1.0,4,2.5,1992,1,1,1,1,1
420332056,450000,0.28,0,0,4215.0,0,1,0,0,0,1587,1.0,6,6,0,1,1,1,0,1,1,2.0,3,2.5,1992,1,1,1,1,1
420334200,340000,0.2999,0,0,4215.0,0,1,0,0,0,2374,1.0,6,5,0,0,0,0,0,0,1,2.0,3,2.5,1990,1,1,1,1,1
420337048,437950,0.6717,0,0,4215.0,0,1,0,0,0,3476,1.0,6,4,0,0,0,0,0,0,2,1.0,2,1.75,1988,1,1,1,1,1
420341069,140000,0.18,0,0,4215.0,0,1,0,0,0,1248,1.0,6,3,0,0,0,1,0,1,1,1.0,3,1.5,1979,1,1,1,1,1
420351035,250000,0.2199,0,0,4215.0,0,0,0,0,0,1025,1.0,6,3,0,0,0,1,0,0,1,1.0,3,1.0,1995,1,1,1,1,1
420354024,280000,0.6899,0,0,4215.0,0,0,0,0,0,1060,1.0,6,4,1,0,0,1,0,1,1,1.0,3,2.0,2000,1,1,1,1,1
420355007,500000,0.2609,1,0,4215.0,0,0,0,0,0,3081,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.75,2005,1,1,1,1,1
421312030,393000,0.31,0,0,21.0,0,0,0,0,0,3029,1.0,6,4,0,0,0,0,0,0,1,1.0,4,2.0,1989,1,1,1,1,0
519016010,325000,0.4399,0,0,1428.0,0,1,0,0,0,1456,1.0,6,5,0,0,0,1,1,0,1,1.0,2,1.75,1994,1,0,1,1,0
519016015,390950,0.53,0,0,1428.0,0,1,0,0,0,1612,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1994,1,0,1,1,0
519025008,400000,0.5,0,0,1428.0,0,1,0,0,0,2088,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,1990,1,0,1,1,0
519081084,120000,0.3699,0,0,1428.0,0,0,0,0,0,780,1.0,1,1,0,0,0,1,0,0,0,1.0,2,1.0,1927,1,1,1,1,0
519085012,430000,0.66,0,0,1428.0,0,0,0,0,0,1790,1.0,6,5,0,0,0,1,0,1,0,1.0,3,1.75,1995,1,1,1,1,0
519108003,275000,0.2399,0,0,1428.0,0,1,0,0,0,1560,1.0,6,5,0,0,0,0,0,0,0,1.0,3,1.0,1990,1,0,1,1,0
519125065,270800,0.2899,0,0,1428.0,0,1,0,0,1,1404,1.0,6,6,0,0,0,1,0,0,0,1.0,3,2.0,2009,1,0,1,1,0
519125067,216900,0.3,0,0,1428.0,0,1,0,0,1,1120,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,2002,1,0,1,1,0
519125072,270000,0.2899,0,0,1428.0,0,1,0,0,1,1400,1.0,6,5,0,0,0,1,0,0,1,1.0,3,1.75,2004,1,0,1,1,0
519127062,392000,0.3199,0,0,1428.0,0,0,0,0,1,1990,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2000,1,0,1,1,0
519127144,349900,0.5099,0,0,1428.0,0,0,0,0,1,2208,1.0,6,4,0,0,0,1,1,0,2,2.0,4,3.0,1992,1,0,1,1,0
519264025,360000,0.4591,0,0,1428.0,0,0,0,0,0,2004,1.0,6,2,0,0,0,0,0,0,1,1.0,3,1.5,1981,1,0,0,0,0
519318002,310000,0.3233,0,0,1428.0,0,1,0,0,0,1622,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.0,1984,1,0,1,1,0
520055049,415000,0.3699,0,0,1275.0,0,0,0,0,0,2350,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.75,1996,1,1,1,1,0
520058006,260000,0.2199,0,0,1275.0,0,0,0,0,0,1848,1.0,6,7,0,0,0,0,0,0,1,1.0,3,1.75,1989,1,1,1,1,0
520078002,281000,0.65,0,0,1275.0,0,1,0,0,0,1569,1.0,6,5,0,0,0,1,0,1,1,1.0,3,1.5,1982,1,1,1,1,0
520183028,330000,0.25,0,0,1275.0,0,0,0,0,0,2882,1.0,6,4,0,0,0,0,0,0,0,1.0,4,1.5,1976,1,1,1,1,0
520196060,523000,0.4826,0,0,1275.0,0,0,0,0,0,2998,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,2007,1,1,1,1,0
520205133,339950,0.4426,0,0,1275.0,0,0,0,0,0,1516,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,1,1,1,0
520283017,480000,0.1899,0,1,1275.0,0,1,1,1,0,1268,1.0,6,5,0,1,1,1,1,0,0,1.0,4,2.25,2015,1,1,1,1,0
520286009,190000,0.61,0,0,1275.0,0,0,0,0,0,1456,1.0,6,5,0,0,0,0,0,0,1,1.0,3,1.75,1986,1,1,1,1,0
520288009,450000,0.55,0,0,1275.0,0,0,0,0,0,2158,1.0,6,4,0,0,0,1,1,0,0,2.0,6,3.0,1997,1,1,1,1,0
520294095,155000,0.5,0,0,1275.0,0,1,0,1,0,816,1.0,4,2,0,0,0,1,0,0,0,1.0,2,1.0,1962,1,1,1,1,0
520298044,325000,0.2316,0,0,1275.0,0,1,0,1,0,2184,1.0,6,5,0,0,0,0,1,0,0,2.0,3,2.5,1999,1,1,1,1,0
520302129,275000,0.2052,0,0,1275.0,0,0,0,0,0,1035,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1983,1,1,1,1,0
520345002,238000,0.3099,0,0,1275.0,0,0,0,0,0,1088,1.0,6,4,0,0,0,1,1,1,1,1.0,3,1.0,1980,1,0,1,1,0
520345030,385000,0.41,0,0,1275.0,0,0,0,0,0,1528,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2004,1,0,1,1,0
520345035,448000,0.2242,0,0,1275.0,0,0,0,0,0,1802,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,2014,1,0,1,1,0
520345037,455000,0.1416,0,0,1275.0,0,0,0,0,0,2509,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2014,1,0,1,1,0
520367001,392500,0.4522,0,0,1275.0,0,1,0,0,0,1856,1.0,6,4,0,0,0,0,1,0,0,2.0,3,2.0,2011,1,0,1,1,0
618046027,335000,0.45,0,0,1351.0,0,1,0,0,1,1571,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2015,0,0,1,0,0
619164006,305000,0.2272,0,0,88.0,0,0,0,0,0,1744,1.0,6,4,0,0,0,1,0,0,1,1.5,5,1.0,1994,0,0,1,1,0
619284024,202000,0.067,0,0,88.0,0,1,0,0,1,700,1.0,6,3,0,1,0,1,0,0,1,1.0,1,1.0,1975,0,0,1,0,0
619284029,237000,0.1028,0,0,88.0,0,1,0,0,1,800,1.0,6,3,0,0,0,1,0,0,1,1.0,2,1.0,1980,0,0,1,0,0
321164065,427500,0.4199,0,0,56.0,0,1,0,0,0,2176,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.25,1987,1,1,1,1,0
321165008,374950,0.3699,0,0,56.0,0,1,0,0,0,1717,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1987,1,1,1,1,0
321211011,409737,0.4899,1,0,56.0,0,1,0,1,0,4020,1.0,6,6,0,1,0,1,1,0,3,1.5,4,3.0,1976,1,1,1,1,0
321212042,278000,0.1583,1,0,56.0,0,1,0,0,0,960,1.0,6,3,0,0,0,0,0,0,1,1.0,1,1.0,1972,1,1,1,1,0
321235016,335000,0.1399,0,0,56.0,0,1,1,0,0,1520,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995,1,1,1,1,0
321235093,355000,0.1359,0,0,56.0,0,1,1,1,0,1805,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1994,1,1,1,1,0
321253029,360000,0.6699,0,0,56.0,0,1,1,0,0,2100,1.0,6,5,0,0,0,1,1,0,2,1.0,3,1.75,2000,1,1,1,1,0
321256042,310000,0.2014,0,0,56.0,0,1,1,0,0,1320,1.0,6,5,0,0,0,1,1,0,2,1.0,3,1.0,1987,1,1,1,1,0
321266011,403000,0.1941,0,0,56.0,0,1,1,0,0,2320,1.0,6,5,0,0,0,1,1,0,1,2.0,3,3.0,1988,1,1,1,1,0
321266013,600000,0.2121,1,0,56.0,0,1,1,0,0,2536,1.0,6,6,0,1,1,1,0,0,1,1.0,4,2.5,1989,1,1,1,1,0
321311042,629000,0.1136,1,0,56.0,0,0,0,0,0,2060,1.0,6,6,0,1,0,1,0,0,1,1.5,4,1.75,1991,1,1,1,1,1
321315012,280000,0.0337,0,0,56.0,0,0,0,0,0,753,1.0,6,4,0,0,0,1,0,0,0,1.0,2,1.0,1974,1,1,1,1,1
416143067,330000,0.2308,0,0,214.0,0,1,1,1,1,2159,1.0,6,5,0,0,0,1,1,0,0,2.0,5,2.5,2015,0,0,1,1,0
416146005,259950,0.2699,1,0,214.0,0,1,1,1,1,1669,1.0,6,3,1,0,0,1,0,0,1,1.0,3,1.75,1970,0,0,1,1,0
320327027,135000,0.2383,0,0,943.0,0,0,1,0,0,2286,1.0,6,4,0,0,0,0,0,0,2,1.0,3,1.75,1988,1,1,1,1,0
320328002,308850,0.1988,0,0,943.0,0,0,1,0,0,1778,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2000,1,1,1,1,0
320328060,285000,0.13,0,0,943.0,0,0,1,0,0,1344,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1995,1,1,1,1,0
320331218,272500,0.391,0,0,943.0,0,1,1,0,0,2090,1.0,6,5,0,0,0,0,0,0,0,2.0,4,2.0,1994,1,1,1,1,0
320332061,318000,0.6699,0,0,943.0,0,1,1,0,0,1774,1.0,6,4,0,0,0,0,0,0,1,1.5,3,2.0,1969,1,1,1,1,0
320332148,210000,0.15,0,0,943.0,0,1,1,0,0,1011,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1984,1,1,1,1,0
320332170,200000,0.1492,0,0,943.0,0,1,1,0,0,1417,1.0,6,4,0,0,0,0,0,1,1,1.0,3,1.75,1985,1,1,1,1,0
320333127,231500,0.1699,0,0,943.0,0,0,1,0,0,1299,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1982,1,1,1,1,0
320333299,280000,0.3443,0,0,943.0,0,0,1,0,0,1635,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.5,1978,1,1,1,1,0
320334097,68000,0.33,0,0,943.0,0,0,1,0,0,806,1.0,6,4,1,0,0,1,1,0,0,1.0,3,1.0,1975,1,1,1,1,0
320334111,270000,0.2,0,0,943.0,0,1,0,0,0,1200,1.0,6,3,0,0,0,0,1,0,1,1.0,3,1.5,1990,1,1,1,1,0
320336022,253000,0.1431,0,0,943.0,0,1,1,0,0,1110,1.0,6,4,0,0,0,0,1,0,0,1.0,3,2.0,1999,1,1,1,1,0
320337030,300000,0.1199,0,0,943.0,0,1,1,0,0,1709,1.0,6,4,0,0,0,1,0,0,1,2.0,3,2.0,1989,1,1,1,1,0
320341136,317000,0.301,0,0,943.0,1,0,0,0,0,1896,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.75,2003,1,1,1,1,0
320342007,398000,0.2869,0,0,943.0,0,1,0,0,0,2308,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2017,1,1,1,1,0
320345024,250000,0.38,0,0,943.0,1,1,0,0,0,1080,1.0,6,5,0,0,0,0,0,0,0,1.0,3,2.0,2005,1,1,1,1,0
320346006,315000,0.41,0,0,943.0,0,0,0,0,0,1744,1.0,6,4,0,0,0,1,0,1,0,1.0,2,2.0,2000,1,1,1,1,0
320347016,77100,0.18600000000000005,0,0,943.0,0,1,0,0,0,2766,0.75,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
321162023,430000,0.3199,0,0,56.0,1,1,0,0,0,2656,1.0,6,5,0,0,0,1,0,0,1,1.5,2,2.5,1986,1,1,1,1,0
321163122,505000,0.3199,1,0,56.0,1,1,0,0,0,966,1.0,6,5,0,1,1,1,1,0,1,1.0,3,1.25,1990,1,1,1,1,0
321163155,679000,0.5464,1,0,56.0,0,1,0,0,0,2090,1.0,6,6,0,1,1,1,0,0,1,1.5,3,2.5,1994,1,1,1,1,0
321164054,333500,0.2899,0,0,56.0,0,1,0,0,0,1208,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1976,1,1,1,1,0
321167029,520000,0.43,0,0,56.0,1,1,0,0,0,2506,1.0,6,5,0,0,0,0,1,0,2,2.0,4,3.0,1992,1,1,1,1,0
321216017,770000,0.2928,1,0,56.0,0,1,0,0,0,3402,1.0,6,6,0,0,0,0,0,0,1,1.5,3,2.25,1998,1,1,1,1,0
321235029,429000,0.1263,0,0,56.0,0,1,1,0,0,2269,1.0,6,6,0,0,0,0,1,0,1,2.0,4,2.5,2008,1,1,1,1,0
321275033,430000,0.2631,1,0,56.0,0,1,1,0,0,1484,1.0,6,6,1,0,0,1,1,0,1,1.5,4,3.0,2001,1,1,1,1,0
321311003,620000,0.1208,1,0,56.0,0,0,1,0,0,2448,1.0,6,4,0,1,1,1,0,0,0,2.0,5,3.0,1980,1,1,1,1,1
321315007,700000,0.2316,1,0,56.0,0,0,1,0,0,4174,1.0,6,4,0,0,0,0,0,0,2,2.5,6,3.75,1984,1,1,1,1,1
416146022,250000,0.2684,0,0,214.0,0,1,1,1,1,1318,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.75,1999,0,0,1,1,0
416147015,140000,0.21,0,0,214.0,0,1,1,1,1,864,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1976,0,0,1,1,0
416158008,260000,0.61,0,0,214.0,0,1,1,1,1,1500,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1985,0,0,1,1,0
220168014,180000,0.3282,0,0,1351.0,0,1,1,1,0,2794,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,1
220234215,290000,0.5199,0,0,1351.0,0,0,0,0,0,924,1.0,6,4,1,0,0,0,0,0,0,1.0,3,1.75,1990,1,1,1,1,0
220251114,285000,0.2699,0,0,1351.0,0,0,0,0,0,1216,1.0,6,4,0,0,0,1,0,1,1,1.0,3,1.75,1978,1,1,1,1,0
220251128,234000,0.2699,0,0,1351.0,0,0,0,0,0,720,1.0,6,3,0,1,1,1,0,0,0,1.0,3,1.75,1995,1,1,1,1,0
220283031,350000,0.1699,0,0,1351.0,1,1,0,0,1,1948,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.25,2004,1,1,1,1,1
220341081,235000,0.23,0,0,1351.0,1,0,0,0,0,800,1.0,6,3,0,0,0,1,0,1,1,1.0,2,1.0,1975,1,1,1,1,1
220341096,168696,0.1893,0,0,1351.0,1,0,0,0,0,1684,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.5,1973,1,1,1,1,1
220344012,192000,0.1248,0,0,1351.0,1,1,0,0,0,1032,1.0,6,4,1,1,1,1,0,0,1,1.0,4,1.0,2008,1,1,1,1,1
220344019,197000,0.3213,0,0,1351.0,1,0,0,0,0,1176,1.0,6,3,0,0,0,0,0,1,0,1.0,2,2.0,1985,1,1,1,1,1
220344040,380000,0.3053,0,0,1351.0,1,0,0,0,0,3562,1.0,6,4,0,0,0,0,0,0,0,2.0,5,3.0,1976,1,1,1,1,1
220345031,410000,0.1583,0,0,1351.0,1,0,0,0,0,1948,1.0,6,5,0,0,0,1,1,0,1,1.0,4,2.5,2016,1,1,1,1,1
220352027,255000,0.2299,0,0,1351.0,1,1,0,1,0,1272,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.25,1981,1,1,1,1,1
220352100,313875,0.1549,0,0,1351.0,1,1,0,1,0,1983,1.0,6,5,0,0,0,1,0,0,1,1.0,2,2.0,2000,1,1,1,1,1
220356023,320000,0.1731,0,0,1351.0,1,1,0,1,0,1716,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.75,2017,1,1,1,1,1
221042020,350000,0.5738,0,1,1054.0,0,0,0,0,0,580,1.0,6,3,1,0,0,1,0,0,1,1.0,2,1.0,1976,1,1,1,1,1
221052087,425000,0.3,0,0,1054.0,0,1,0,0,1,1546,1.0,6,5,0,0,0,0,0,0,1,1.0,2,1.5,1986,1,1,1,1,1
221053117,340000,0.1399,0,0,1054.0,0,1,0,1,1,1259,1.0,5,4,0,0,0,0,0,0,0,1.0,2,1.0,1971,1,1,1,1,1
418035125,440000,0.5399,0,0,1043.0,0,1,0,0,0,2774,1.0,6,5,0,0,0,0,0,0,1,2.0,3,1.75,2004,1,0,1,1,0
221082168,785000,0.35,0,0,1054.0,0,1,0,1,1,2796,1.0,6,8,0,1,1,1,0,0,2,2.0,3,3.5,2006,1,1,1,1,1
221177038,587500,0.6,0,0,1054.0,0,1,1,0,0,2692,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1995,1,1,1,1,1
221231015,320000,0.1664,0,0,1054.0,0,1,0,1,0,816,1.0,6,4,1,1,0,1,0,1,0,1.0,3,1.0,1967,1,1,1,1,0
221233029,530000,0.18,1,0,1054.0,0,1,0,1,0,1236,1.0,6,5,0,1,0,1,1,0,1,1.0,2,1.0,1974,1,1,1,1,0
221237015,435000,0.1786,0,0,1054.0,0,1,0,1,0,1856,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,2011,1,1,1,1,0
221253027,298228,0.1377,0,0,1054.0,0,1,1,1,1,1344,1.0,4,4,0,0,0,0,0,0,0,1.0,2,1.0,1964,1,1,1,1,1
221253140,310000,0.1377,0,0,1054.0,0,1,1,1,1,1316,1.0,6,4,0,0,0,0,0,0,1,2.0,1,1.0,1982,1,1,1,1,1
221257004,325000,0.1377,0,0,1054.0,0,1,1,1,1,1414,1.0,6,4,0,0,0,1,1,0,1,2.0,4,1.5,1990,1,1,1,1,1
221287001,529950,0.6,0,0,1054.0,0,1,0,1,0,2717,1.0,6,7,0,0,0,1,1,0,2,2.0,3,2.5,1993,1,1,1,1,1
221297017,410000,0.4199,0,0,1054.0,0,1,0,0,0,2178,1.0,6,4,0,0,0,1,0,0,1,1.5,3,2.25,1986,1,1,1,1,1
221311048,529900,0.63,0,0,1054.0,0,1,0,0,0,2918,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987,1,1,1,1,0
221343051,581500,0.2479,1,0,1054.0,0,1,1,0,0,1982,1.0,6,6,0,1,1,1,0,0,2,1.0,4,2.5,1993,1,1,1,1,1
221344026,361000,0.179,1,0,1054.0,0,1,1,0,0,2932,1.0,6,6,0,0,0,1,1,0,1,1.0,4,2.75,2006,1,1,1,1,1
418058047,389900,0.1301,0,0,1043.0,0,0,0,0,0,2119,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017,1,0,1,1,0
418097032,256500,0.3199,0,0,1043.0,0,0,1,0,0,1620,1.0,6,5,0,0,0,0,0,0,1,1.0,3,2.0,2002,1,0,1,1,0
919101056,281000,0.33,0,1,16.0,0,1,0,0,0,932,1.0,6,3,1,0,0,1,0,0,1,1.0,2,2.0,1981,0,0,0,0,0
919102044,252000,0.16,0,1,16.0,0,1,0,0,0,962,1.0,6,4,1,0,0,1,0,0,1,1.0,1,1.0,1968,0,0,0,0,0
2007300100,210000,0.0895,0,0,943.0,0,1,1,1,0,919,1.0,6,3,1,0,0,1,0,0,1,1.0,4,2.0,1956,1,1,1,1,1
2008230040,319000,0.0413,0,0,943.0,0,1,1,1,0,1280,1.0,6,5,0,0,0,0,0,0,0,2.0,4,2.0,1994,1,1,1,1,1
2008250100,190000,0.0746,0,0,943.0,0,1,1,1,0,1144,1.0,6,4,0,0,0,1,0,0,0,1.5,3,1.5,1991,1,1,1,1,1
2009280130,375000,0.1342,0,0,943.0,0,1,1,1,0,2028,1.0,6,5,0,1,0,1,0,0,0,1.5,3,2.75,1956,1,1,1,1,1
2009310030,192500,0.0721,0,0,943.0,0,1,1,1,0,1172,1.0,6,4,0,0,0,1,0,0,0,2.0,4,1.75,1980,1,1,1,1,1
2009350160,303500,0.0747,0,0,943.0,0,1,1,1,0,1248,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.75,1986,1,1,1,1,1
2011180060,75000,0.0608,0,0,943.0,0,1,1,1,0,772,1.0,5,3,1,0,0,1,0,0,0,1.0,3,1.0,1956,1,1,1,1,1
2012360051,265000,0.1492,0,0,943.0,0,1,1,1,0,769,1.0,6,4,0,0,0,1,0,0,0,1.0,2,1.0,1996,1,1,1,1,1
2013190030,205000,0.0746,0,0,943.0,0,1,1,1,0,1176,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.0,1968,1,1,1,1,1
2014270020,260000,0.0688,0,0,943.0,0,1,1,1,0,1184,1.0,6,4,0,0,0,1,0,0,0,1.5,3,1.0,2006,1,1,1,1,1
2014310040,249000,0.1515,0,0,943.0,0,1,1,1,0,554,1.0,6,4,1,1,0,1,0,0,0,1.0,2,1.0,1975,1,1,1,1,1
2014320040,125000,0.1492,0,0,943.0,0,1,1,1,0,2044,1.0,5,4,0,0,0,0,0,0,1,1.0,3,1.0,1966,1,1,1,1,1
2015130102,270000,0.0746,0,0,943.0,0,1,1,1,0,1407,1.0,6,5,0,1,0,1,0,0,0,2.0,3,2.5,2011,1,1,1,1,1
2015230060,320000,0.1492,0,0,943.0,0,1,1,1,0,1598,1.0,6,4,0,0,0,0,0,0,0,2.0,5,2.0,1989,1,1,1,1,1
2015250066,245000,0.0775,0,0,943.0,0,1,1,1,0,826,1.0,6,3,1,1,0,0,0,0,1,1.0,4,1.0,1981,1,1,1,1,1
417231007,507300,0.5,0,1,152.0,0,0,0,0,0,1648,1.0,6,5,0,1,1,1,0,0,1,2.0,2,2.75,1981,0,0,0,0,0
418035114,350000,0.6199,0,0,1043.0,0,1,0,0,0,2178,1.0,6,5,0,0,0,0,0,0,1,2.0,3,1.75,2003,1,0,1,1,0
2016150012,196000,0.0746,0,0,943.0,0,1,1,1,0,1804,1.0,6,4,0,0,0,1,0,0,0,2.0,4,2.0,1961,1,1,1,1,1
2017260150,202000,0.1492,0,0,943.0,0,1,1,1,0,1584,1.0,6,4,0,0,0,1,0,0,0,1.5,3,2.0,1956,1,1,1,1,1
2017270170,350000,0.1119,0,0,943.0,0,1,1,1,0,1770,1.0,6,4,0,1,0,1,0,0,1,1.5,5,1.75,1980,1,1,1,1,1
2017280023,215000,0.1492,0,0,943.0,0,1,1,1,0,1852,0.825,5,2,0,0,0,0,0,0,1,1.5,3,1.0,1934,1,1,1,1,1
2017290050,106189,0.1492,0,0,943.0,0,1,1,1,0,1292,1.0,5,3,0,1,0,0,0,0,0,1.5,2,1.0,1962,1,1,1,1,1
2017320160,289900,0.1492,0,0,943.0,0,1,1,1,0,1108,1.0,6,4,0,0,0,1,1,0,0,1.5,3,1.5,1999,1,1,1,1,1
2018150030,560000,0.1492,0,0,943.0,0,1,1,1,0,924,1.0,6,4,0,1,0,1,0,0,0,1.0,2,1.0,1960,1,1,1,1,1
2018150040,560000,0.1492,0,0,943.0,0,1,1,1,0,1350,1.0,6,4,0,1,0,1,0,0,0,1.5,3,1.0,1960,1,1,1,1,1
2018240060,175000,0.1492,0,0,943.0,0,1,1,1,0,2248,1.0,6,4,1,0,0,1,0,0,0,2.0,5,2.0,1979,1,1,1,1,1
2021140030,262000,0.043,0,0,943.0,0,1,1,1,0,1362,1.0,6,4,0,0,0,1,0,0,0,2.0,3,1.0,1974,1,1,1,1,1
2024170085,270000,0.0238,0,0,943.0,0,1,1,1,0,1068,1.0,6,5,0,0,0,1,1,0,1,2.0,2,1.5,2003,1,1,1,1,1
2025130100,180583,0.0585,0,0,943.0,0,1,0,1,0,1342,1.0,6,3,0,1,0,1,0,0,0,1.0,3,1.75,1983,1,1,1,1,1
2032130020,569000,0.1492,0,0,56.0,0,1,1,1,0,2495,1.0,6,5,0,1,1,1,0,0,1,2.0,5,3.0,1970,1,1,1,1,1
2032130030,490000,0.1119,0,0,56.0,0,1,1,1,0,2088,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.0,1982,1,1,1,1,1
2032140050,267637,0.086,0,0,56.0,0,1,1,1,0,2056,1.0,6,5,0,0,0,0,0,0,2,2.0,2,2.0,1970,1,1,1,1,1
2033210040,485000,0.0746,0,0,56.0,0,1,1,1,0,1966,1.0,6,4,0,0,0,0,0,0,1,3.0,3,1.0,2002,1,1,1,1,1
2034160020,590000,0.1119,0,0,56.0,0,1,1,1,0,2644,1.0,6,4,0,0,0,0,0,0,1,2.0,5,3.0,1970,1,1,1,1,1
2034170030,525000,0.1119,0,0,56.0,0,1,1,1,0,2236,1.0,6,4,0,0,0,0,0,0,1,2.0,4,2.5,1982,1,1,1,1,1
2034210020,370000,0.0688,0,0,56.0,0,1,1,1,0,2020,1.0,6,3,0,0,0,0,0,0,1,1.5,5,3.5,2000,1,1,1,1,1
2034260020,497500,0.0615,0,0,56.0,0,1,1,1,0,1792,1.0,6,6,0,0,0,0,0,0,1,2.0,4,1.75,1995,1,1,1,1,1
2035300070,564950,0.1606,0,0,56.0,0,1,1,1,0,2608,1.0,6,4,0,0,0,0,0,0,1,2.0,4,1.75,1969,1,1,1,1,1
2036270020,471000,0.0895,0,0,56.0,0,1,1,1,0,1171,1.0,6,5,1,1,0,0,0,0,1,1.0,3,1.75,1968,1,1,1,1,1
2036280080,462500,0.0936,0,0,56.0,0,1,1,1,0,2665,1.0,6,5,0,1,0,1,1,0,1,2.0,3,2.0,1965,1,1,1,1,1
2037200020,687000,0.1492,0,0,56.0,0,1,0,1,0,3818,1.0,5,4,0,0,0,0,0,0,1,2.0,5,2.25,1972,1,1,1,1,1
2037290020,510000,0.1492,0,0,56.0,0,1,1,1,0,2632,1.0,6,5,0,0,0,0,0,0,1,1.5,4,2.0,1986,1,1,1,1,1
2038180050,675000,0.1119,0,0,56.0,0,1,0,0,0,2533,1.0,6,6,0,1,0,1,0,0,1,2.5,4,2.5,1975,1,1,1,1,1
